"Listing"

"WFR Listing"
"Created 09 March 2022 19:06"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
14430437,9161821,"Xiang Ren",351135000,"Proteus","Panama",,"Kotoku Kaiun KK","Kotoku Kaiun KK","01-Apr-1997","06-Dec-1996","01-Jan-1995",,,,7968,19.8,6.66," 2 x Crane SWL 38 tons",,,"VLS IFO",21,"1 x Diesel - Mitsubishi 6UEC45LA - 2-stroke 6-cyl. 450mm x1350mm bore/stroke 5,296mkW total at 158rpm",7200,,,,14.5,,,"Fully Cellular Container","East Asia (62.0 %)",15,121.3,,,,"Japan","In Service"
14210837,9078464,"Dong Fang Shun",477281000,"Acacia","Hong Kong","Fujian Orient Shpg","Fujian Orient Shpg","Fujian Port Group","01-Nov-1993","05-Jun-1993",,,,,8853,18.2,8.01," 2 x Crane SWL 35 tons",,,"VLS IFO",18.5,"1 x Diesel - MAN B. & W. 8L35MC Mk4 - 2-stroke 8-cyl. 350mm x1050mm bore/stroke 4,471mkW total at 200rpm",6079,,,,13.8,5,,"Fully Cellular Container","East Asia (100.0 %)",15,115.76,,,,"China P.R.","In Service"
14138043,9005522,"Ocean Zenith",548184500,"Blue Sky 1","Philippines","Oceanic Container","Oceanic Container","Oceanic Container","01-Aug-1990",,,3323,,,8527,18.22,7.6," 2 x Crane SWL 35 tons",,,"VLS IFO",11,"1 x Diesel - MAN B. & W. 8L35MC Mk1 - 2-stroke 8-cyl. 350mm x1050mm bore/stroke 4,477mkW total at 210rpm",6087,,,,11,3,,"Fully Cellular Container","South East Asia (100.0 %)",15,114,,,,"Philippines","In Service"
14125151,9031727,"Armada Sejati",525015248,"Sinar Padang","Indonesia","Salam Pacific","Salam Pacific","Salam Pacific","01-Jul-1991","01-Jan-1991",,,,,8528,18.2,7.8," 2 x Crane SWL 35 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 8L35MC Mk1 - 2-stroke 8-cyl. 350mm x1050mm bore/stroke 4,476mkW total at 200rpm",6086,,,,16.5,3,,"Fully Cellular Container","South East Asia (100.0 %)",15,114,,,,"Indonesia","In Service"
13021733,9150080,"Jaohar Adam",511100328,"Romy Trader","Palau","BIA Shipping","BIA Shipping","BIA Shipping","01-Apr-1997","09-May-1996","18-Jun-1996",,,,8081,19.5,6.92,,,,"VLS IFO",25,"1 x Diesel - Wartsila 4-stroke 9L38 - 4-stroke 9-cyl. 380mm x475mm bore/stroke 5,940mkW total at 600rpm",8076,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 200cu.m/hr - 2022 installation year",17,3,9259,"Fully Cellular Container","Mediterranean / Black Sea (84.7 %)",15,132.3,,,,"Romania","In Service"
13050533,9159335,"Hansung Incheon",441953000,"Uraga Maru","South Korea","HS Line","HS Line","Sinokor Merchant","01-Mar-1997","03-Dec-1996","01-Sep-1996",,,,4655,20,6.32,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50MC Mk4 - 2-stroke 7-cyl. 500mm x1910mm bore/stroke 9,989mkW total at 127rpm",13580,,,"1 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P250 at 250cu.m/hr - 2021 installation year",18,,,"Fully Cellular Container","East Asia (100.0 %)",15,137.31,,,,"South Korea","In Service"
13915773,9001019,"CTP Charlie",525015191,"Pegasus Parade","Indonesia","PT Pelayaran Caraka","PT Pelayaran Caraka","PT Pelayaran Caraka","01-Aug-1991",,,,,,8075,20,6.61,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14,3,,"Fully Cellular Container","South East Asia (100.0 %)",15,121,,,,"Indonesia","Idle"
13832353,8908545,"Carina",325974000,"Corina","Dominican Rep.","Gdanska Zegluga","Gdanska Zegluga","Gdanska Zegluga","01-Apr-1990","23-Mar-1989",,,,,7562,18.95,6.95,,,,"VLS IFO",,"1 x Diesel - MaK 8M552C - 4-stroke 8-cyl. 450mm x520mm bore/stroke 3,321mkW total at 500rpm",4515,,,,16.5,2,,"Fully Cellular Container","Mediterranean / Black Sea (54.8 %)",15,122,,,,"Poland","In Service"
12971105,9137844,"Delphinus",304010937,"Rio Zulia","Antigua & B.","Baltnautic Shipping","Baltnautic Shipping","Baltnautic Shipping","01-Jun-1997","20-May-1996","01-Jul-1995",3397,,,6911,19,6.85," 2 x Crane SWL 40 tons",,,"VLS IFO",26.5,"1 x Diesel - MAN Energy Solutions 6L48/60 - 4-stroke 6-cyl. 480mm x600mm bore/stroke 6,300mkW total at 514rpm",8565,,,"1 x BWTS - Ballast Water Treatment System (Pending) - DESMI CompactClean 250 at 250cu.m/hr - 2022 installation year",17.5,3,,"Fully Cellular Container","East Coast North America (80.1 %)",19,121.93,,,,"Lithuania","In Service"
12985173,9141900,"Mirembe Judith",353039000,"Acacia Lan","Panama","PMM  Estates 2001","PMM  Estates 2001","PMM  Estates 2001","01-Jun-1996","09-Jan-1996","01-Oct-1995",,,,7196,19.3,6.66," 2 x Crane SWL 38 tons",,,"VLS IFO",,"1 x Diesel - Mitsubishi 6UEC45LA - 2-stroke 6-cyl. 450mm x1350mm bore/stroke 5,296mkW total at 158rpm",7200,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",15.2,,,"Fully Cellular Container","East Asia (80.5 %)",15,105.23,,,,"Tanzania","In Service"
12932177,9124677,"Gluon",,"Acacia Taurus","St. Kitts & N.",,"Unknown","Unknown","01-Jun-1995","27-Nov-1994","01-Apr-1995",,,,7190,19.8,6.66," 2 x Crane SWL 38 tons",,,"VLS IFO",20.5,"1 x Diesel - Mitsubishi 6UEC45LA - 2-stroke 6-cyl. 450mm x1350mm bore/stroke 5,296mkW total at 158rpm",7200,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",15.2,,,"Fully Cellular Container","East Asia (92.2 %)",15,114.3,,,,"Unknown","In Service"
12932201,9124689,"Acacia Aries",355027000,"Padma","Panama","Ehime Ocean Line","Qingdao Pengteng SM","Qingdao Pengteng SM","01-Jul-1995","27-Nov-1994","01-Jan-1995",,,,7185,19.8,6.66," 2 x Crane SWL 38 tons",,,"VLS IFO",20.5,"1 x Diesel - Mitsubishi 6UEC45LA - 2-stroke 6-cyl. 450mm x1350mm bore/stroke 5,296mkW total at 158rpm",7200,,,,15.2,,,"Fully Cellular Container","East Asia (100.0 %)",15,114.3,,,,"China P.R.","In Service"
12993431,9143855,"Oued Ziz",242006000,,"Morocco","CMA CGM","Marocaine De Nav","Marocaine De Nav","01-Mar-1998","27-Mar-1997","20-Feb-1996",,,,7373,20,7.5,,,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 8L40/45 - 4-stroke 8-cyl. 400mm x450mm bore/stroke 4,840mkW total at 600rpm",6580,,,,15.5,2,,"Fully Cellular Container","Mediterranean / Black Sea (71.1 %)",20,114.67,,,,"Morocco","In Service"
13003821,9147124,"Meratus Dili",525025077,"Maasdiep","Indonesia","Pelayaran Meratus","Pelayaran Meratus","Pelayaran Meratus","01-Jul-1997",,"01-Apr-1996",3082,,,6853,18.8,6.47," 2 x Crane SWL 40 tons",,,"VLS IFO",10.5,"1 x Diesel - MaK 8M552C - 4-stroke 8-cyl. 450mm x520mm bore/stroke 5,999mkW total at 500rpm",8157,,,,10,3,8000,"Fully Cellular Container","South East Asia (100.0 %)",15,118.16,,,,"Indonesia","In Service"
12954111,9130913,"Matten",,"Sydney Express","Antigua & B.",,"Heino Winter","Heino Winter","01-Jun-1996",,"04-Aug-1995",,,,6850,19.4,7.54," 2 x Crane SWL 40 tons",,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 12V32/40 - 4-stroke 12-cyl. 320mm x400mm bore/stroke 5,279mkW total at 750rpm",7178,,,,17,3,,"Fully Cellular Container",,,118,,,,"Germany","Total Loss"
12981333,9141053,"San Lorenzo Ruiz Uno",548581300,"North Express","Philippines","2GO Travel","Negros Navigation","2GO Group","01-Mar-1997","07-Aug-1996","17-Jan-1996",2889,,,7060,19.4,7.2," 2 x Crane SWL 40 tons",,,"VLS IFO",23,"1 x Diesel - MAN B. & W. 7S35MC Mk4 - 2-stroke 7-cyl. 350mm x1400mm bore/stroke 5,000mkW total at 170rpm",6798,,,,17,3,,"Fully Cellular Container","South East Asia (100.0 %)",13,118,,,,"Philippines","Idle"
12981209,9141041,"Tan Cang Pioneer",574002120,"Promote","Vietnam","Tan Cang Logistics","Tan Cang Logistics","Tan Cang Logistics","01-Dec-1996","09-Feb-1996","17-Jan-1996",2889,,,7020,19.4,7.2,,,,"VLS IFO",23,"1 x Diesel - MAN B. & W. 7S35MC Mk4 - 2-stroke 7-cyl. 350mm x1400mm bore/stroke 4,928mkW total at 170rpm",6700,,,,17,3,,"Fully Cellular Container","South East Asia (67.1 %)",13,118,,,,"Vietnam","In Service"
12947063,9128544,"Jaohar Livia",511100373,"Green Fast","Palau",,"BIA Shipping","BIA Shipping","01-Sep-1996","23-Aug-1995","07-Jul-1995",,,,7200,19.4,6.5,,,,"VLS IFO",28,"1 x Diesel - MaK 8M552C - 4-stroke 8-cyl. 450mm x520mm bore/stroke 4,413mkW total at 500rpm",6000,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 200cu.m/hr - 2022 installation year",17,3,,"Fully Cellular Container","Mediterranean / Black Sea (83.7 %)",13,118,,,,"Romania","In Service"
14116683,8002705,"Bahar Mas",525019254,"Tiger Sea","Indonesia","Temas Line","Temas Line","Temas Line","01-Oct-1980",,,,,,6687,19,6.44," 2 x Crane SWL 35 tons",,,"VLS IFO",16,"1 x Diesel - MaK 8M551AK - 4-stroke 8-cyl. 450mm x550mm bore/stroke 3,972mkW total at 425rpm",5400,,,,14.5,2,9216,"Fully Cellular Container",,14,113.63,,,,"Indonesia","In Service"
13804347,8203660,"Valmiera",620558000,"Ocean Wave","Comoro Islands",,"Unknown","Unknown","01-Sep-1982","26-Apr-1982",,2801,,,7782,19.03,7.71," 2 x Crane SWL 35 tons",,,"VLS IFO",,"1 x Diesel - MaK 8M551AK - 4-stroke 8-cyl. 450mm x550mm bore/stroke 2,501mkW total at 425rpm",3400,,,,15,2,10492,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",14,106.46,,,,"Unknown","In Service"
13772761,8121032,"Span Asia 1",548813200,"Jan D","Philippines","Phil Span Asia","Phil Span Asia","Phil Span Asia","01-Sep-1982","17-May-1982",,3144,,"30-Sep-2020",6680,19.24,6.55," 2 x Crane SWL 35 tons",,,"VLS IFO",17.3,"1 x Diesel - MaK 8M551AK - 4-stroke 8-cyl. 450mm x550mm bore/stroke 2,949mkW total at 425rpm",4010,,,,14.5,2,9060,"Fully Cellular Container",,14,113.65,,,,"Philippines","Dead/Demolished"
13959201,7941198,"Kapitan Krems",273140700,,"Russia","FESCO","FESCO","FESCO","01-Jan-1980","02-Jun-1980",,3742,447,"29-May-2019",5720,17.3,6.9,,,,"VLS IFO",31,"1 x Diesel - B. & W. 5-62VT2BF140 - 2-stroke 5-cyl. 620mm x1400mm bore/stroke 4,487mkW total at 140rpm",6100,,,,15,4,8879,"Fully Cellular Container",,,130.33,,,,"Russia","Dead/Demolished"
13865993,9000675,"Armada Serasi",525015921,"APL Hibiscus","Indonesia","Salam Pacific","Salam Pacific","Salam Pacific","01-Jan-1991","30-Jul-1990",,,,,7600,18.4,6.5," 2 x Crane (Aft & Fwd) SWL 25 tons",,,"VLS IFO",18.5,"1 x Diesel - Wartsila 4-stroke 12V32D - 4-stroke 12-cyl. 320mm x350mm bore/stroke 4,440mkW total at 720rpm",6037,,,,13.7,2,,"Fully Cellular Container","South East Asia (100.0 %)",15,120.6,,,,"Indonesia","In Service"
13866237,9000663,"Armada Segara",525015965,"Tiger Ocean","Indonesia","Salam Pacific","Salam Pacific","Salam Pacific","01-Jan-1991",,,,,,7866,18.40,6.49," 2 x Crane SWL 25 tons",,,"VLS IFO",18.5,"1 x Diesel - Wartsila 4-stroke 12V32D - 4-stroke 12-cyl. 320mm x350mm bore/stroke 3,774mkW total at 750rpm",5131,,,,13.7,2,,"Fully Cellular Container","South East Asia (100.0 %)",15,120.6,,,,"Indonesia","In Service"
12799581,9013139,"Armada Senada",525015931,"APL Lilac","Indonesia","Salam Pacific","Salam Pacific","Salam Pacific","01-Feb-1992","30-Nov-1990",,,,,7800,18.4,6.49," 2 x Crane SWL 40 tons",,,"VLS IFO",,"1 x Diesel - Wartsila 4-stroke 12V32D - 4-stroke 12-cyl. 320mm x350mm bore/stroke 3,399mkW total at 750rpm",4622,,,,15,2,,"Fully Cellular Container","South East Asia (99.9 %)",15,115,,,,"Indonesia","In Service"
14203363,9064956,"Jihong",477766300,"Clonmore","Hong Kong","Ji Zhou Shipping","Ji Zhou Shipping","Ji Zhou Shipping","01-Dec-1993",,,2753,,"26-Mar-2021",7480,16.7,6.85,,,,"VLS IFO",19.9,"1 x Diesel - MaK 6M552C - 4-stroke 6-cyl. 450mm x520mm bore/stroke 4,500mkW total at 500rpm",6114,,,,15.5,4,,"Fully Cellular Container",,,126.75,,,,"China P.R.","Dead/Demolished"
14163711,7707401,"Bei Hang 3",413201060,"Union Rich","China P.R.","Yingkou Beifang","Yingkou Beifang","Yingkou Beifang","01-Oct-1979",,,,,,7415,17.83,6.5,,,,"VLS IFO",13,"1 x Diesel - Mitsubishi 6UET45/80D - 2-stroke 6-cyl. 450mm x800mm bore/stroke 2,942mkW total at 230rpm",4000,,,,12,2,11300,"Fully Cellular Container",,18,120.4,,,,"China P.R.","In Service"
14045811,7707413,"Sinar Sorong",525015098,"Anshun","Indonesia","Samudera Indonesia","Pelayaran Manalagi","Pelayaran Manalagi","01-Dec-1979",,,2702,,,7600,17.84,6.49,,,,"VLS IFO",14,"1 x Diesel - Mitsubishi 6UET45/80D - 2-stroke 6-cyl. 450mm x800mm bore/stroke 2,942mkW total at 230rpm",4000,,,,14,2,11300,"Fully Cellular Container",,20,120.4,,,,"Indonesia","In Service"
14162927,7707358,"Jin Sheng Hai",357265000,"Linda","Panama","Shekou Great Ocean","Shekou Great Ocean","Shekou Great Ocean","01-Nov-1978",,,,,,7398,17.84,6.49,,,,"VLS IFO",14,"1 x Diesel - Mitsubishi 6UET45/80D - 2-stroke 6-cyl. 450mm x800mm bore/stroke 2,942mkW total at 230rpm",4000,,,,13.5,2,11300,"Fully Cellular Container",,15,120.53,,,,"China P.R.","In Service"
13866103,8906664,"Tanto Berkat",525016994,"Tiger River","Indonesia","Tanto Intim Line","Tanto Intim Line","Tanto Intim Line","01-Mar-1991",,,,,,6425,18.04,6.5," 2 x Crane SWL 36 tons",,,"VLS IFO",14,"1 x Diesel - MAN B. & W. 6L42MC Mk1 - 2-stroke 6-cyl. 420mm x1360mm bore/stroke 4,000mkW total at 159rpm",5438,,,,14.6,3,,"Fully Cellular Container","South East Asia (100.0 %)",23,119.32,,,,"Indonesia","In Service"
13827175,8017310,"Armada Sentani",525015177,"Da Sheng","Indonesia","Salam Pacific","Salam Pacific","Salam Pacific","01-Jan-1982",,,,,,7826,18.4,6.49," 2 x Crane SWL 40 tons",,,"VLS IFO",21,"1 x Diesel - Pielstick 12PC2.2 - 4-stroke 12-cyl. 400mm x460mm bore/stroke 4,413mkW total at 1,200rpm",6000,,,,15,2,,"Fully Cellular Container","South East Asia (100.0 %)",17,120.61,,,,"Indonesia","Idle"
14184679,7803164,"Danum 156",533625000,"Johan Crystal Dua","Malaysia","Shin Yang Shipping","Shin Yang Shipping","Shin Yang Shipping","01-May-1979",,,2956,,"05-Oct-2018",7356,18.8,6.60," 1 x Crane SWL 30.50 tons",,,"IFO 380",16.5,"1 x Diesel - MAN B. & W. 7L35MC Mk3 - 2-stroke 7-cyl. 350mm x1050mm bore/stroke 3,913mkW total at 210rpm",5320,,,,13.1,6,7800,"Fully Cellular Container",,22,115.5,,,,"Malaysia","Dead/Demolished"
12986541,9142265,"Tian Fu Tianjin",413301510,"Liberty Spirit","China P.R.",,"HNA Tech","HNA Group","01-Sep-1996","03-Apr-1996","01-Dec-1995",,,,7200,18.4,6.65,,,,"VLS IFO",12.1,"1 x Diesel - Mitsubishi 6UEC33LSII - 2-stroke 6-cyl. 330mm x1050mm bore/stroke 3,235mkW total at 215rpm",4399,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",14,2,,"Fully Cellular Container","East Asia (100.0 %)",15,97.97,,,,"China P.R.","In Service"
13127723,9188506,"Hanni",211286440,"Svealand","Germany","Unifeeder","Jurgen Ohle","Jurgen Ohle","01-Dec-1998","27-Feb-1998","28-Feb-1998",,,,6850,18.15,7.1,,,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 8L40/54 - 4-stroke 8-cyl. 400mm x540mm bore/stroke 5,760mkW total at 550rpm",7831,,,,17,3,8528,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",19,118.5,,,,"Germany","In Service"
13120803,9186388,"Greetje",244900091,"Lappland","Netherlands","Viasea Shipping AS","Holwerda Shipmgmt","Holwerda Shipmgmt","01-Sep-1998","19-Nov-1997","01-Jan-1998",2933,,,6650,17.9,7.1,,,,"VLS IFO",25,"1 x Diesel - MAN Energy Solutions 8L40/54 - 4-stroke 8-cyl. 400mm x540mm bore/stroke 5,760mkW total at 550rpm",7831,,,,17,3,8523,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",15,117.9,,,,"Netherlands","In Service"
13121013,9186405,"A2B Independent",244110390,"Phoenix II","Netherlands","A2B-Online","A2B-Online","A2B-Online","01-Nov-1998","15-Dec-1997","01-Jan-1998",2933,,,6862,18.15,7.1,,,,"VLS IFO",28.2,"1 x Diesel - MAN Energy Solutions 8L40/54 - 4-stroke 8-cyl. 400mm x540mm bore/stroke 5,760mkW total at 514rpm",7831,,,,17,3,8528,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",15,118.5,,,,"United Kingdom","In Service"
12984097,9141651,"General Evangelista",548464100,"Neutor","Philippines","NMC Container Line","Magsaysay Maritime","Magsaysay Maritime","01-Mar-1998","28-Sep-1996","01-Dec-1995",,,,5450,16.6,6.19," 2 x Crane SWL 40 tons",,,"VLS IFO",18,"1 x Diesel - MAN Energy Solutions 6L40/54 - 4-stroke 6-cyl. 400mm x540mm bore/stroke 4,300mkW total at 550rpm",5846,,,,16,,,"Fully Cellular Container","South East Asia (100.0 %)",14,116.2,,,,"Philippines","In Service"
12984121,9141663,"Ocean Excellence",548024500,"Pacific Guardian","Philippines","Oceanic Container","Oceanic Container","Oceanic Container","01-Jul-1998","23-Dec-1996","01-Dec-1995",,,,5450,16,6," 2 x Crane SWL 40 tons",,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 6L40/54 - 4-stroke 6-cyl. 400mm x540mm bore/stroke 4,258mkW total at 550rpm",5789,,,,15.5,,7447,"Fully Cellular Container","South East Asia (100.0 %)",15,113,,,,"Philippines","In Service"
12984255,9141675,"Sinar Jombang",525009076,"Nordertor","Indonesia","Samudera Shpg Line","Samudera Shpg Line","Samudera Indonesia","01-Nov-1998",,"01-Dec-1995",,,,5449,16.6,6.19," 2 x Crane SWL 40 tons",,,"IFO 380",,"1 x Diesel - MAN Energy Solutions 6L40/54 - 4-stroke 6-cyl. 400mm x540mm bore/stroke 4,300mkW total at 550rpm",5846,,,,16,2,7447,"Fully Cellular Container",,,116.12,,,,"Indonesia","Miscellaneous Removal"
12981467,9141106,"Tarlan",620724000,"Lora","Comoro Islands","Beijing ASL","Beijing ASL","Beijing ASL","01-Sep-1996","05-Dec-1995","01-Dec-1995",2784,,,6806,19.2,7.06,,,,"VLS IFO",17,"1 x Diesel - MaK 9M32 - 4-stroke 9-cyl. 320mm x480mm bore/stroke 3,960mkW total at 600rpm",5384,,,,16,2,7018,"Fully Cellular Container","Middle East (82.5 %)",15,116.4,,,,"China P.R.","In Service"
14174867,9053919,"Uranus",341257000,"Gracechurch Sun","St. Kitts & N.",,"Heinz Corleis","Heinz Corleis","01-Jun-1992","11-Oct-1989",,,,,6545,17.9,6.86,,,,"VLS IFO",21,"1 x Diesel - MAN Energy Solutions 6L48/60 - 4-stroke 6-cyl. 480mm x600mm bore/stroke 4,681mkW total at 514rpm",6365,,,,16.5,3,8070,"Fully Cellular Container","Mediterranean / Black Sea (92.3 %)",12,116.73,,,,"Germany","Idle"
12984389,9141687,"Murad",376045000,"Fatima 1","Togo",,"Moon Light Shipping","Moon Light Shipping","01-Dec-1998","31-Mar-1997","01-Dec-1995",2031,,"12-Jul-2020",5450,16.36,6.1," 2 x Crane SWL 40 tons",,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 6L40/54 - 4-stroke 6-cyl. 400mm x540mm bore/stroke 4,320mkW total at 550rpm",5874,,,,16,,7447,"Fully Cellular Container",,,116.37,,,,"Lebanon","Dead/Demolished"
12928075,9123324,"BF Philipp",304688000,"Marfeeder","Antigua & B.","T.O. Delta S.p.A.","Foroohari Schiff","Foroohari Schiff","01-Mar-1996","12-Jul-1994","17-Mar-1995",2925,,,6850,19.2,7.06,,,,"VLS IFO",20,"1 x Diesel - Stork-Wartsila 9SW38 - 4-stroke 9-cyl. 380mm x475mm bore/stroke 5,939mkW total at 600rpm",8075,,,,17.5,2,7018,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",11,116.4,,,,"Germany","In Service"
12916843,9119646,"Yusuf Cepnioglu",271041411,"Northsea Trader","Turkey","Containerships PLC","Furkan Denizcilik","Furkan Denizcilik","01-Mar-1995","20-Dec-1993","01-Mar-1994",,,,6974,19.2,7.06,,,,"VLS IFO",16.1,"1 x Diesel - MAN Energy Solutions 9L32/40 - 4-stroke 9-cyl. 320mm x400mm bore/stroke 3,903mkW total at 750rpm",5306,,,,16,2,,"Fully Cellular Container",,,116.4,,,,"Turkey","Total Loss"
12916977,9119658,"Bintang Jasa 35",,"Baltic Trader","Indonesia","Bintang Jasa","Bintang Jasa","Bintang Jasa","01-May-1995","20-Dec-1993","01-Sep-1994",,,,6974,19.2,7.06,,,,"VLS IFO",16.1,"1 x Diesel - MAN Energy Solutions 9L32/40 - 4-stroke 9-cyl. 320mm x400mm bore/stroke 3,903mkW total at 750rpm",5306,,,,16,2,7018,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",15,116.4,,,,"Indonesia","In Service"
14047365,7707360,"Hua Zun",515913000,"Jin Peng","Cambodia","Shekou Great Ocean","Shekou Great Ocean","Shekou Great Ocean","01-Apr-1979",,,2702,,,7627,17.84,6.49,,,,"VLS IFO",14,"1 x Diesel - Mitsubishi 6UET45/80D - 2-stroke 6-cyl. 450mm x800mm bore/stroke 2,898mkW total at 230rpm",3940,,,,13,2,11300,"Fully Cellular Container","East Asia (100.0 %)",15,120.4,,,,"China P.R.","Idle"
13834065,7034878,"Explor",671315100,"Explorador","Togo","Navemar SA","Navemar SA","Navemar SA","01-Dec-1970","15-May-1970",,,,,4150,20.3,4.26,,,,"VLS IFO",14,"2 x Diesel - MWM TBD501-8 - 4-stroke 8-cyl. 360mm x450mm bore/stroke 2,206mkW total at 750rpm",3000,,,,13.5,5,8847,"Fully Cellular Container","East Coast South America (100.0 %)",16,114.51,,,,"Paraguay","Idle"
14155745,8324270,"Tanto Sentosa",525016111,"Thuban","Indonesia","Tanto Intim Line","Tanto Intim Line","Tanto Intim Line","01-Apr-1984",,,,,,6797,20,6.72," 2 x Crane SWL 35 tons",,,"VLS IFO",,"1 x Diesel - Mitsubishi 6UEC45HA - 2-stroke 6-cyl. 450mm x1150mm bore/stroke 4,046mkW total at 165rpm",5501,,,,14,5,,"Fully Cellular Container","South East Asia (100.0 %)",19,105,,,,"Indonesia","In Service"
14159877,7394589,"Rageeb-1",371692000,"Superroro 500","Panama","Aboitiz Transport","Unknown U.A.E.","Unknown U.A.E.","01-Jan-1974",,,,,,4120,18.01,6.52,,,,"VLS IFO",35,"1 x Diesel - Pielstick 18PC2.2 - 4-stroke 18-cyl. 400mm x460mm bore/stroke 6,620mkW total at 1,200rpm",9000,,,,17,4,,"Fully Cellular Container",,,112.91,,,,"U.A.E.","Miscellaneous Removal"
12918555,9122306,"Nagaleader",477926700,"Peace Ocean","Hong Kong","Evergreen Marine","Fujian Xinan Shpg","Fujian Xinan Shpg","01-Dec-1995","29-May-1995","25-Jan-1995",,,,7032,18.2,6.7,,18,"$m","VLS IFO",13.4,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14,6,,"Fully Cellular Container","East Asia (100.0 %)",25,112.5,,,,"China P.R.","Idle"
12918689,9122318,"CTP Bravo",525015270,"Peace Lake","Indonesia","PT Pelayaran Caraka","PT Pelayaran Caraka","PT Pelayaran Caraka","01-Jan-1996","18-Jul-1995","25-Jan-1995",,,,7041,18.2,6.7,,18,"$m","VLS IFO",13.4,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14,6,,"Fully Cellular Container","South East Asia (100.0 %)",25,112.5,,,,"Indonesia","Idle"
12918713,9122320,"Hai Viet Star",574491000,"Nicole","Vietnam","Hai Phuong Shipping","Hai Phuong Shipping","Hai Phuong Shipping","01-Mar-1996","30-Nov-1995","25-Jan-1995",,,,7020,18.2,6.7,,18,"$m","VLS IFO",13.4,"1 x Diesel - MAN B. & W. 6L35MC Mk3 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14,6,,"Fully Cellular Container","South East Asia (100.0 %)",25,112.5,,,,"Vietnam","Repairs"
12918847,9122332,"Tan Cang Foundation",574568000,"Vinashin Liner 1","Vietnam","Tan Cang Logistics","Tan Cang Logistics","Tan Cang Logistics","01-Apr-1996","01-Nov-1995","25-Jan-1995",2446,,,7020,18.2,6.7,,18,"$m","VLS IFO",13.4,"1 x Diesel - MAN B. & W. 6L35MC Mk3 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14,6,,"Fully Cellular Container","South East Asia (99.9 %)",25,112.5,,,,"Vietnam","In Service"
12947647,9128984,"Vinafco 28",574004000,"Vinashin Liner 2","Vietnam","VIMC","VSICO Shipping JSC","VSICO Shipping JSC","01-May-1996","15-Nov-1995","07-Jul-1995",,,,6800,18.2,6.6,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk3 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14.5,6,,"Fully Cellular Container","South East Asia (100.0 %)",15,112.5,,,,"Vietnam","In Service"
