"Listing"

"WFR Listing"
"Created 15 February 2022 02:20"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
16245019,9670092,"Zhe Hai 511","01-Feb-2013","Zhehai Shipping","In Service",30136,,,,"Pacific",,,,11.31,,16296,,,"Handymax Bulker",,,,"Zhe Hai 511",28122,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"WZ1101",,,"China P.R.","N","BLWS"
16245022,9677583,"Zhe Hai 512","01-Jun-2013","Zhehai Shipping","In Service",30136,,,,"Pacific",,,"27-Nov-2012",10.46,,16296,,,"Handymax Bulker",,,,"Zhe Hai 512",27975,"1 x FP Propeller (Aft Centre) (mechanical), 112rpm",,,,,,,,,"WZ1102",,,"China P.R.","N","BIBH5"
16245035,9679062,"Zhe Hai 515","01-Aug-2013","Zhehai Shipping","In Service",30136,,,,"Pacific",,,"28-Jan-2013",10.7,,16296,,,"Handymax Bulker",,,,"Zhe Hai 515",27975,"1 x FP Propeller (Aft Centre) (mechanical), 112rpm",,,,,,,,,"WZ1103",,,"China P.R.","N","BSEH"
16269352,,"Xing Hang Xu","01-Mar-2013","Jiangsu Xinghang","In Service",30127,,,,"Pacific",,,,,,16871,,,"Handysize Bulker",,,,"Xing Hang Xu",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,,,,"China P.R.",,"BOGC3"
16072334,9401934,"St. Andrew","01-Mar-2010","Eastern Med","In Service",30110,,,2603,"Atlantic/Pacific",306,153,"19-Jan-2010",12.61,54.94,15289,"Y",,"Bulker",,,,"St. Andrew",18176,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 105rpm, Ø6.40m",20,,,,,,,,"10527","ARENDALE SHIPPING LIMITED","Y","Greece",,"9HA3552"
16209037,9585546,"Veruda","01-Oct-2011","Alpha Adriatic","In Service",30092,,,1703.5,"Atlantic/Pacific",,,"17-Jun-2011",10.92,56.7,17852,,,"Handymax Bulker",,,,"Veruda",29775,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 121rpm",,"Y",,,,,,,"488","United Shipping Services Twelve Inc.",,"Croatia",,"9AA8040"
16209040,9585558,"Stoja","01-Feb-2012","Alpha Adriatic","In Service",30092,,,1703.5,"Atlantic/Pacific",,,"28-Oct-2011",11.42,56.7,17852,,,"Handymax Bulker",,,,"Stoja",29775,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 121rpm",,"Y",,,,,,,"489","United Shipping Services Thirteen Inc.",,"Croatia",,"C6AK9"
16209053,9606118,"Punta","01-Oct-2013","Alpha Adriatic","In Service",30092,,,1703.5,"Atlantic/Pacific",,,"24-Mar-2012",12.1,56.7,17852,,,"Handymax Bulker",,,,"Punta",29775,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 121rpm",,"Y",,,,,,,"490","Punta LLC",,"Croatia",,"9AA9821"
16229756,9629483,"Solin","01-Jul-2012","Jadroplov","In Service",30092,,,1329,"Atlantic/Pacific",,,"30-Mar-2012",11.58,56.6,17852,,,"Handymax Bulker",,,,"Solin",14783,"1 x FP Propeller (Aft Centre) (mechanical), Zhenjiang Tongzhou, 121rpm",,,,,,"Y",,,"470","APRIL MARINE INC",,"Croatia",,"9AA8522"
16135835,9519626,"Peristil","01-Apr-2010","Jadroplov","In Service",30092,,,1499,"Atlantic/Pacific",,,"04-Aug-2009",11.72,56.6,17852,,,"Handymax Bulker",,,,"Peristil",14783,"1 x FP Propeller (Aft Centre) (mechanical), Yuanhang Propellers, 121rpm",,,,,,"Y",,,"466","PERISTIL MARITIME Inc.",,"Croatia",,"9AA7106"
16135848,9519638,"Sveti Dujam","01-Sep-2010","Jadroplov","In Service",30092,,,1485,"Atlantic/Pacific",,,"29-Jan-2010",12.13,56.6,17852,,,"Handymax Bulker",,,,"Sveti Dujam",13695,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Guangzhou Panyu, 121rpm",,,,,,"Y",,,"467","Radunica Maritime Inc.",,"Croatia",,"9AA7459"
16169919,9538945,"Ameena Jahan","01-Jul-2010","Brave Royal Shipping","In Service",29977,,,2317,"Pacific",,,"26-May-2010",11.55,55.3,18486,"Y",,"Handymax Bulker",,,,"Ameena Jahan",21819,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"736","MAA SHIPPING (PVT.) LIMITED","N","Bangladesh",,"S2BF3"
16151798,9495959,"Global Rose","01-Aug-2012","NYK Bulk & Projects","In Service",29892,,,2040,"Pacific",,,"10-Jul-2012",10.95,54.73,15882,"Y",,"Diverse",,,,"Global Rose",20392,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"10625","GLOBAL KING S.A.","Y","Japan",,"3FUC3"
16151772,9495935,"Orion","01-Jun-2012","Seven Seas Carriers","Idle",29892,,,2040,"Atlantic/Pacific",,,,11.48,54.73,15882,"Y",,"Handymax Bulker",,,,"Orion",20392,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",,,,,,,,,"10623","Orion Bulk KS","Y","Norway",,"LAIS8"
16151785,9495947,"Global Tomorrow","01-Mar-2013","NYK Bulk & Projects","Idle",29847,,,2092,"Atlantic/Pacific",760,,"04-Dec-2012",11.85,54.73,15882,,,"Diverse",,,,"Global Tomorrow",20392,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",,,,,,,,,"10624","GLOBAL JEWELRY S.A.","Y","Japan",,"3FSV5"
16105883,9460796,"Cherry Dream","01-Jun-2011","Nippon Yusen Kaisha","In Service",29847,,,2040.6,"Atlantic/Pacific",,,"11-May-2011",11.78,54.73,15882,"Y",,"Diverse",,,,"Cherry Dream",20800,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",20,"Y",,,,,,,"10611","CHERRY LINE S.A.","Y","Japan",,"3FDG4"
16105896,9460801,"Bay Pearl","01-Aug-2011","SMT Shipping","Idle",29847,,,2040.6,"Pacific",,,"08-Jul-2011",10.76,54.73,15882,"Y",,"Bulker",,,,"Bay Pearl",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",20,,,,,,,,"10612","Lupinus Maritime SA","Y","Cyprus",,"C6FE8"
16072439,9401984,"Lake Pearl","01-May-2010","SMT Shipping","In Service",29841,,,2347,"Atlantic",,,"23-Mar-2010",10.82,54.73,15810,"Y",,"Bulker",,,,"Lake Pearl",20491,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",,,,,,,,,"10532","LAKE PEARL SHIPPING COMPANY LTD","Y","Cyprus",,"C6EH8"
16072426,9401972,"Bonas","01-Mar-2010","Seven Seas Carriers","In Service",29841,,,2296,"Atlantic/Pacific",760,,"10-Feb-2010",11.43,54.73,15810,"Y",,"Handymax Bulker",,,,"Bonas",20491,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",,,,,,,,,"10531","R-Bulk KS","Y","Norway",,"LADL8"
16151464,9452907,"Sea Etiquette","01-Nov-2011","Sea Star Ships","In Service",29829,,,2040,"Atlantic/Pacific",,,"03-Oct-2011",12.02,54.73,15882,"Y",,"Bulker",,,,"Sea Etiquette",20391,"1 x FP Propeller (Aft Centre) (mechanical), 107rpm",20,,,,,,,,"10667","Sea Etiquette Shipping Pte. Ltd.","Y","China P.R.",,"9V5274"
16072239,9401843,"Global Falcon","01-Feb-2010","NYK Bulk & Projects","In Service",29829,,,2387,"Pacific",760,,"24-Dec-2009",11.65,54.73,15810,"Y",,"Diverse",,,,"Global Falcon",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",20,,,,,,,,"10516","Global Azure S.A.","Y","Japan",,"3EZE5"
16151477,9452919,"Nikkei Sirius","01-Jun-2013","Tamai Steamship","In Service",29829,,,2040,"Atlantic/Pacific",,,"06-Mar-2013",11.9,54.73,15882,"Y",,"Diverse",,,,"Nikkei Sirius",20391,"1 x FP Propeller (Aft Centre) (mechanical), 107rpm",,"Y",,,,,,,"10668","T.S. CENTRAL SHIPPING CO., LTD.","Y","Japan",,"3EZP7"
16188299,9654189,"Yin Rui","01-Dec-2012","Shanghai Time Shpg.","In Service",29644,,,,"Pacific",,,"18-Jun-2012",11.22,,14134,,,"Handymax Bulker",,,,"Yin Rui",27348,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 116rpm, Ø5.90m",,,,,"Y","Y",,,"A224L",,,"China P.R.",,"BPOK"
16188307,9654191,"Yin Xue","01-Jan-2013","Shanghai Time Shpg.","In Service",29644,,,,"Pacific",,,"18-Jun-2012",10.75,,14134,,,"Handymax Bulker",,,,"Yin Xue",27348,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 116rpm, Ø5.90m",,,,,"Y","Y",,,"A225L",,,"China P.R.",,"BPOL"
16188323,9654218,"Yin Nian","01-Nov-2013","Shanghai Time Shpg.","In Service",29644,,,,"Pacific",,,"01-Jul-2013",10.81,,14134,,,"Handymax Bulker",,,,"Yin Nian",27348,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 116rpm, Ø5.90m",,,,,"Y","Y",,,"A227L",,,"China P.R.",,"BPON"
16204911,9628037,"Xin Chun Xiao","01-Jan-2013","Jiangsu S.S.","In Service",29304,,,,"Pacific",,,"14-Apr-2012",11.03,57.7,15757,,,"Bulker",,,,"Xin Chun Xiao",16711,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm",,,,,,,,,"YZJ2010-962","Spring Sunrise Shipping Ltd",,"China P.R.",,"BQPK"
16204924,9628049,"Spring Sunshine","01-Mar-2013","Jiangsu S.S.","In Service",29304,,,,"Atlantic/Pacific",,,"04-Jul-2012",10.52,57.7,15755,,,"Bulker",,,,"Spring Sunshine",16711,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm",,,,,,,,,"YZJ2010-963","Hua Yang Intl Marine Trans",,"China P.R.",,"VRLR6"
90467214,9635547,"Ning Feng 6","01-Nov-2011","Ningbo Ningdian","In Service",29299,,,,"Pacific",,,,9.88,,16407,"N",,"Handysize Bulker",,,,"Ning Feng 6",,"1 x FP Propeller (Aft) (mechanical), 136rpm",,,,,,,,,"DFC10-109",,,"China P.R.","N","BLBE"
16232756,9630822,"Hua Jiang 17","01-May-2012","Jiangsu Huajiang","In Service",29271,,,,"Pacific",,,"09-Dec-2011",10.4,57.7,15731,,,"Handymax Bulker",,,,"Hua Jiang 17",16616,"1 x FP Propeller (Aft Centre) (mechanical), Changzhou Zhonghai, 129rpm, Ø5.70m",,,,,,,,"Y","YZJ2010-954",,,"China P.R.","N","BFAV"
16184288,9590993,"Jin Hai Zheng","01-Sep-2011","Fujian Shipping","In Service",29255,,,,"Pacific",,,,11.06,,14597,,,"Bulker",,,,"Jin Hai Zheng",16710,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm",,,,,,"Y",,,"YZJ2010-933",,,"China P.R.","N","BVLC"
16184291,9591002,"Jin Hai Xin","01-Nov-2011","Fujian Shipping","In Service",29255,,,,"Pacific",,,,11.08,,14597,,,"Bulker",,,,"Jin Hai Xin",16604,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm",,,,,,"Y",,,"YZJ2010-934",,,"China P.R.","N","BVLF"
16184309,9591014,"Jin Hai Zhong","01-Feb-2012","Fujian Shipping","In Service",29255,,,,"Pacific",,,,10.61,,14597,,,"Bulker",,,,"Jin Hai Zhong",16604,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm",,,,,,"Y",,,"YZJ2010-935",,,"China P.R.","N","BVLH"
16184312,9591026,"Jin Hai Hua","01-Nov-2012","Fujian Shipping","In Service",29255,,,,"Pacific",,,,11.05,,14597,,,"Bulker",,,,"Jin Hai Hua",16233,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm",,,,,,"Y",,,"YZJ2010-936",,,"China P.R.","N","BVLI"
16209161,9655767,"Wu Hua Zhi Xing","01-Nov-2012","Zhejiang Materials","In Service",29236,,,,"Pacific",,,,10.26,57.7,15731,,,"Handymax Bulker",,,,"Wu Hua Zhi Xing",26611,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm, 1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 129rpm, Ø5.70m",,,,,"Y",,,,"T1008",,,"China P.R.",,"BKPO6"
16205118,9618630,"Yangtze Nova","01-Feb-2013","New Yangtze Nav","In Service",29235,,,,"Atlantic/Pacific",,,"28-Jun-2012",10.54,57.7,15731,,,"Handymax Bulker",,,,"Yangtze Nova",16711,"1 x FP Propeller (Aft Centre) (mechanical), Changzhou Zhonghai, 129rpm, Ø5.70m",,,,,,,,,"10-811","HANRI LIMITED",,"China P.R.","N","V7AL2"
16105904,9460813,"Tremola","01-Oct-2011","Navision Group","In Service",29218,,,2040.6,"Atlantic/Pacific",,,"13-Sep-2011",12.23,53.86,15527,"Y",,"Handymax Bulker",,,,"Tremola",19970,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",20,,,,,,,,"10613","K/S Tremola Shipping","Y","Denmark",,"V7A2522"
16211801,9607576,"CL Seven","01-May-2011","Conti-Lines","In Service",29218,,,2040,"Atlantic/Pacific",,,"04-Apr-2011",11.82,53.86,15527,"Y",,"Handymax Bulker",,,,"CL Seven",19970,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"10654","CONTI - LINES NV","Y","Belgium",,"ONJE"
16226618,9644550,"Rio Choapa","01-Dec-2012","Kotobuki Kaiun K.K.","In Service",29218,,,2040,"Pacific",,,"29-Oct-2012",11.72,53.86,15515,,,"Bulker",,,,"Rio Choapa",19970,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",,,,,,,,,"10713","KOTOBUKI SHIPPING CORPORATION, S.A.","Y","Japan",,"3EYF4"
16271142,,"Yong Sheng Mao","01-May-2013","Yangpu Yongsheng","In Service",29203,,,,"Pacific",,,,,,16353,,,"Handymax Bulker",,,,"Yong Sheng Mao",,"1 x FP Propeller (Aft Centre) (mechanical), 122rpm",,,,,,,,,,,,"China P.R.",,"BJRC"
16264065,9635559,"Xin Zhou 18","01-Sep-2012","Ningbo Liping Shippi","In Service",29189,,,,"Pacific",,,,10.37,,16345,,,"Bulker",,,,"Xin Zhou 18",,"1 x FP Propeller (Aft Centre) (mechanical), 120rpm",,,,,,,,,,,,"China P.R.",,"BLTI5"
16196494,9687069,"Earth Ocean","01-Oct-2013","Doun Kisen","In Service",29182,,,2006,"Pacific",,,"13-Sep-2013",11.18,53.86,15554,"Y",,"Bulker",,,,"Earth Ocean",19968,"1 x FP Propeller (Aft Centre) (mechanical), 107rpm",,,"Y",,,,,,"10648","Blue Wave Line SA","Y","Japan",,"3FFK6"
16105917,9460681,"Sun Master","01-Mar-2011","Kobe Shipping","In Service",29179,,,2040.6,"Atlantic/Pacific",,,"14-Jan-2011",11.44,53.86,15527,"Y",,"Bulker",,,,"Sun Master",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 121rpm",20,,,,,,,,"10618","White Reefer Line Corp.","Y","Japan",,"V7VU6"
16247750,9731999,"Shen Hua 511","01-Nov-2013","Shenhua Zhonghai","In Service",29153,,,,"Pacific",,,,10.89,,16325,,,"Handymax Bulker",,,,"Shen Hua 511",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 108rpm, Ø6.10m",,,,,"Y","Y",,"Y",,,,"China P.R.","N","BRMK"
16271221,9732010,"Shen Hua 513","01-Nov-2013","Shenhua Zhonghai","In Service",29153,,,,"Pacific",,,,10.6,,16325,,,"Handymax Bulker",,,,"Shen Hua 513",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 108rpm, Ø6.10m",,,,,"Y","Y",,"Y",,,,"China P.R.","N","BRMM"
16272657,9732008,"Shen Hua 512","01-Nov-2013","Shenhua Zhonghai","In Service",29153,,,,"Pacific",,,,10.71,,16325,,,"Handymax Bulker",,,,"Shen Hua 512",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 108rpm, Ø6.10m",,,,,"Y","Y",,"Y",,,,"China P.R.","N","BRML"
16208214,9639933,"Shen Hua 521","01-Mar-2012","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,,10.85,,16325,,,"Handymax Bulker",,,,"Shen Hua 521",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø6.10m",,,,,"Y","Y",,"Y","CIS46000-01",,,"China P.R.","N","BRRH"
16208227,9639945,"Shen Hua 522","01-Oct-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"04-Mar-2012",11.1,,16325,,,"Handymax Bulker",,,,"Shen Hua 522",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø6.10m",,,,,"Y","Y",,"Y","CIS46000-02",,,"China P.R.","N","BRMF"
16208230,9639957,"Shen Hua 523","01-Jul-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"08-May-2012",11.06,,16325,,,"Handymax Bulker",,,,"Shen Hua 523",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø6.10m",,,,,"Y","Y",,"Y","CIS46000-03",,,"China P.R.","N","BRMG"
16208243,9604823,"Shen Hua 526","01-Sep-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,,10.96,,16325,,,"Handymax Bulker",,,,"Shen Hua 526",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø6.10m",,,,,"Y","Y",,"Y","CIS46000-05",,,"China P.R.","N","BRMI"
16208256,9720548,"Shen Hua 525","01-Nov-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"08-May-2012",10.88,,16325,,,"Handymax Bulker",,,,"Shen Hua 525",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm",,,,,"Y","Y",,"Y","CIS46000-06",,,"China P.R.","N","BRMH"
16193169,9651565,"Shen Hua 501","01-Dec-2011","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"26-Sep-2011",10.76,,16325,,,"Handymax Bulker",,,,"Shen Hua 501",,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm, Ø6.10m",,,,,"Y","Y",,"Y",,,,"China P.R.","N","BRRE"
16193172,9651577,"Shen Hua 502","01-Jun-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"10-Feb-2012",10.81,,16325,,,"Handymax Bulker",,,,"Shen Hua 502",,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm, Ø6.10m",,,,,"Y","Y",,"Y",,,,"China P.R.","N","BRMA"
16193185,9651589,"Shen Hua 503","01-Aug-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"21-Mar-2012",10.89,,16325,,,"Handymax Bulker",,,,"Shen Hua 503",,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm, Ø6.10m",,,,,"Y","Y",,"Y",,,,"China P.R.","N","BRMB"
16193198,9651591,"Shen Hua 505","01-Oct-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"07-Jun-2012",10.99,,16325,,,"Handymax Bulker",,,,"Shen Hua 505",,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm, Ø6.10m",,,,,"Y","Y",,"Y",,,,"China P.R.","N","BRMC"
16193206,9651606,"Shen Hua 506","01-Oct-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"01-Sep-2012",10.76,,16325,,,"Handymax Bulker",,,,"Shen Hua 506",,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm, Ø6.10m",,,,,"Y","Y",,"Y",,,,"China P.R.","N","BRMD"
16193219,9651618,"Shen Hua 508","01-Nov-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,"01-Sep-2012",10.97,,16325,,,"Handymax Bulker",,,,"Shen Hua 508",,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm, Ø6.10m",,,,,"Y","Y",,"Y","CX0413",,,"China P.R.","N","BRME"
16197125,9604330,"Shen Hua 528","01-Oct-2013","Shenhua Zhonghai","In Service",29152,,,,"Pacific",,,,10.82,,16325,,,"Handymax Bulker",,,,"Shen Hua 528",13797,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 108rpm, Ø6.10m",,,,,"Y","Y",,"Y","CIS46000-04",,,"China P.R.","N","BRMJ"
16208269,9725940,"Shen Hua 531","01-Nov-2013","Shenhua Zhonghai","In Service",29141,,,,"Pacific",,,"22-Aug-2012",10.87,,16318,,,"Handymax Bulker",,,,"Shen Hua 531",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 108rpm, Ø6.10m",,,,,"Y","Y",,"Y","CIS47700-01",,,"China P.R.",,"BRMQ"
16245493,9673604,"Queen Flower","01-Feb-2013","Mitsui OSK Lines","In Service",29109,,,2589,"Pacific",,,"20-Jan-2013",10.81,53.86,15554,,,"Diverse",,,,"Queen Flower",19968,"1 x FP Propeller (Aft Centre) (mechanical), 107rpm",,"Y",,,,,,,"10649","QUEEN FLOWER, S.A.","Y","Japan",,"3FFT5"
16197525,9604689,"Ming Wei 8","01-Sep-2013","Minsheng Financial","In Service",29108,,,,"Pacific",,,"05-May-2013",10.64,57.7,15731,,,"Diverse",,,,"Ming Wei 8",16711,"1 x FP Propeller (Aft Centre) (mechanical), Changzhou Zhonghai, 129rpm, Ø5.70m",,,"Y",,,,,,"JEHIC10-807",,,"China P.R.",,"BFAT4"
16197509,9604665,"Sheng Da 8","01-Aug-2012","Fujian Shengda Shpg","In Service",29108,,,,"Pacific",,,,10.14,57.7,15731,,,"Handysize Bulker",,,,"Sheng Da 8",16711,"1 x FP Propeller (Aft Centre) (mechanical), Changzhou Zhonghai, 129rpm, Ø5.70m",,,,,,,,,"JEHIC10-805",,,"China P.R.",,"BVAZ8"
16197512,9604677,"Zhong Sheng 8","01-Sep-2012","Ningbo Kunyue","In Service",29108,,,,"Pacific",,,,10.57,57.7,15731,,,"Handymax Bulker",,,,"Zhong Sheng 8",16711,"1 x FP Propeller (Aft Centre) (mechanical), Changzhou Zhonghai, 129rpm, Ø5.70m",,,,,,,,,"JEHIC10-806",,,"China P.R.",,"BFAT5"
16059627,9401946,"SSI Erdogan Bey","01-Feb-2010","Densay Shipping","In Service",29105,,,2589,"Atlantic/Pacific",,,"03-Dec-2009",11.31,53.86,15527,"Y",,"Handymax Bulker",,,,"SSI Erdogan Bey",19834,"1 x FP Propeller (Aft Centre) (mechanical), 107rpm",20,,,,,,,,"10528","KK Iris Corp.","Y","Turkey",,"V7A4810"
16059630,9401958,"Sea Prajna","01-Feb-2010","Unknown Chinese","In Service",29105,,,2589,"Atlantic/Pacific",,,"24-Dec-2009",11.54,53.86,15527,"Y",,,,,,"Sea Prajna",19834,"1 x FP Propeller (Aft Centre) (mechanical), 107rpm",20,,"Y",,,,,,"10529",,"Y","China P.R.",,"9V7428"
16151664,9477282,"My Fair Lady","01-Mar-2011","Far East Shpg. & Trg","In Service",29104,,,2040,"Pacific",,,"23-Feb-2011",11.58,53.86,15554,"Y",,"Handymax Bulker",,,,"My Fair Lady",19968,"1 x FP Propeller (Aft Centre) (mechanical), 107rpm",20,,,,,,,,"10609","Hawk Marine Corp. SA","Y","Japan",,"D5ZQ7"
16071995,9414917,"Nova","01-Jul-2010","Seven Seas Carriers","In Service",29104,,,2589,"Atlantic/Pacific",,,"01-May-2010",11.83,53.86,15527,"Y",,"Handymax Bulker",,,,"Nova",19834,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 107rpm",,,,,,,,,"10569","R-Bulk KS","Y","Norway",,"LAIR8"
16071982,9414905,"Couga","01-May-2010","Fairfield Japan","In Service",29104,,,2589,"Atlantic/Pacific",,,"09-Apr-2010",12.02,53.86,15527,"Y",,"Handymax Bulker",,,,"Couga",19834,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 107rpm",,,,,,,,,"10568","MF LINE S.A.","Y","United States",,"VRGU4"
16151835,9477270,"Bansui","01-Apr-2012","Usui Kaiun Co. Ltd.","In Service",29104,,,2040,"Atlantic/Pacific",,,"20-Feb-2012",10.98,53.86,15554,"Y",,"Handymax Bulker",,,,"Bansui",19968,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",21,,,,,,,,"10601","OLAMAR NAVEGACION S.A.","Y","Japan",,"3FMI5"
16032909,9410600,"Belle Rose","01-Nov-2011","Sunship Mgmt","In Service",29104,,,2589,"Atlantic/Pacific",,,"21-Oct-2011",11.34,53.86,15554,"Y",,"Bulker",,,,"Belle Rose",19968,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",20,,,,,,,,"10533","CREST OCEAN TRADERS S.A.","Y","Japan",,"3FFU3"
16105920,9460784,"True Confidence","01-Jul-2011","January Marine","In Service",29104,,,2040.6,"Atlantic/Pacific",,,"17-Jun-2011",12.62,53.86,15554,"Y",,"Handysize Bulker",,,,"True Confidence",19968,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",21,,,,,,,,"10610","Ocm Maritime Loire LLC","Y","Greece",,"8PBF4"
16032891,9410595,"V Noble","01-Jun-2011","Yuanzhi Shpg","In Service",29104,,,2589,"Atlantic/Pacific",,,"20-Apr-2011",11.78,53.86,15554,"Y",,"Handymax Bulker",,,,"V Noble",19968,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",20,,,,,,,,"10512","YUANZHI SHIPPING PTE LTD","Y","Singapore",,"3FYT9"
16206610,9622435,"Zhou Gang Hai 7","01-Mar-2012","Zhoushan Xinggang","In Service",29103,,,,"Pacific",,,,10.05,,16297,,,"Handymax Bulker",,,,"Zhou Gang Hai 7",,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",,,,,,,,,"ZZSB007",,,"China P.R.",,"BKWJ5"
16206623,9622447,"Zhou Gang Hai 8","01-May-2012","Zhoushan Xinggang","In Service",29103,,,,"Pacific",,,"08-Jan-2012",9.9,,16297,,,"Handymax Bulker",,,,"Zhou Gang Hai 8",,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",,,,,,,,,"ZZSB008",,,"China P.R.",,"BKWK5"
16151398,9515199,"C. S. Princess","01-May-2012","Chugoku Sogyo Co.","In Service",29101,,,2589,"Pacific",,,,11.65,53.86,15554,"Y",,"Handymax Bulker",,,,"C. S. Princess",19834,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",20,,,,,,,,"10602","CARIBSTAR SHIPPING, S.A.","Y","Japan",,"3EYW3"
16237393,9634921,"Jiu Hua","01-Mar-2013","Anhui Maanshan","In Service",29097,,,,"Pacific",,,"28-Aug-2012",10.35,57.7,15731,,,"Bulker",,,,"Jiu Hua",16731,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm",,,,,,,,,"JD47500-1",,,"China P.R.",,"BFAT3"
16237401,9634933,"Qi Yun Shan","01-Oct-2013","Anhui Maanshan","In Service",29097,,,,"Pacific",,,,10.33,57.7,15731,,,"Bulker",,,,"Qi Yun Shan",16730,"1 x FP Propeller (Aft Centre) (mechanical), 129rpm",,,,,,,,,"JD47500-2",,,"China P.R.",,"BFAW2"
