"Listing"

"WFR Listing"
"Created 09 March 2022 19:04"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
16020722,9388390,"Funchalense 5",255804250,,"Madeira","GS Lines","ENM","Grupa Sousa","01-Jun-2010","18-Dec-2007","04-Aug-2005",,,,8600,20.4,7.6," 2 x Crane SWL 40 tons",,,"VLS IFO",29.5,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 500rpm",9789,,,,18,,,"Fully Cellular Container","West Coast Africa (51.0 %)",15,127,,,,"Madeira","In Service"
13158819,9202077,"RS Mistral",236648000,"Reykjafoss","Gibraltar","CMA CGM","Mikkel Myklebusthaug","Mikkel Myklebusthaug","01-Jun-1999","08-Jun-1998","12-Aug-1998",,,,8430,20.4,7.6," 2 x Crane SWL 40 tons",,,"VLS IFO",25,"1 x Diesel - MaK 8M552C - 4-stroke 8-cyl. 450mm x520mm bore/stroke 5,913mkW total at 500rpm",8040,,,"1 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-300 - Electro-Cleen™ at 300cu.m/hr - 2022 installation year",17.2,3,11800,"Fully Cellular Container","East Coast South America (60.4 %)",16,127,,,,"Norway","In Service"
13158943,9202089,"Span Asia 21",548657200,"Westerhaven","Philippines","Phil Span Asia","Phil Span Asia","Phil Span Asia","01-Mar-2000","18-Jun-1998","12-Aug-1998",,,,8430,20.4,7.6," 2 x Crane SWL 40 tons",,,"VLS IFO",25,"1 x Diesel - MaK 8M552C - 4-stroke 8-cyl. 450mm x520mm bore/stroke 5,913mkW total at 500rpm",8040,,,,17.2,3,11800,"Fully Cellular Container","South East Asia (100.0 %)",15,127,,,,"Philippines","In Service"
13159029,9202091,"Ocean Kingdom",,"Westerkade","Philippines","Oceanic Container","Oceanic Container","Oceanic Container","01-Jul-2000","18-Jun-1998","12-Aug-1998",,,,8430,20.4,7.6," 2 x Crane SWL 40 tons",,,"VLS IFO",25,"1 x Diesel - MaK 8M552C - 4-stroke 8-cyl. 450mm x520mm bore/stroke 5,913mkW total at 500rpm",8040,,,,17.2,3,11800,"Fully Cellular Container","South East Asia (100.0 %)",15,127,,,,"Philippines","In Service"
16010765,9351115,"Atlantic Bridge",636018719,"Max Sun","Liberia","X-Press Feeders","Silver Maritime","Silver Maritime","01-Jun-2007","01-Dec-2004","31-Mar-2005",,,,8540,20.4,7.6," 2 x Crane SWL 40 tons",,,"VLS IFO",35,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 8,000mkW total at 514rpm",10870,,,,17.5,3,,"Fully Cellular Container","Mediterranean / Black Sea (62.8 %)",15,127.4,,,,"Singapore","In Service"
15483865,9287687,"Annamarie",255805627,"Maersk Falsterbo","Madeira","Boluda Lines","Peter Dohle","Peter Dohle","01-Sep-2003","17-Jun-2002","01-Mar-2003",,,,8700,21.3,7.48,,,,"VLS IFO",36.6,"1 x Diesel - MaK 9M439 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 8,400mkW total at 500rpm",11421,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 300cu.m/hr - 2023 installation year",18.5,4,,"Fully Cellular Container","West Coast Africa (64.3 %)",15,137.5,,,,"Germany","In Service"
15483999,9287699,"FESCO Magadan",273452980,"India","Russia","FESCO","FESCO","FESCO","01-Oct-2003","17-Jun-2002","01-Mar-2003",,,,8700,21.3,7.48,,,,"VLS IFO",36.6,"1 x Diesel - MaK 9M439 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 8,400mkW total at 500rpm",11421,,,,18.5,4,,"Fully Cellular Container","North Asia (79.6 %)",15,137.5,,,,"Russia","In Service"
15484075,9287704,"RS Lisa",,"Lisa D","Cyprus","Boluda Lines","Peter Dohle","Peter Dohle","01-Nov-2003","20-Jun-2002","01-Mar-2003",,,,7519,21.3,7.4,,,,"VLS IFO",31,"1 x Diesel - MaK 9M43 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 8,400mkW total at 500rpm",11421,,,"1 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-300 - Electro-Cleen™ at 300cu.m/hr - 2022 installation year",18,4,,"Fully Cellular Container","West Coast Africa (69.9 %)",19,137.5,,,,"Germany","In Service"
15484109,9287716,"Fenja",246191000,"Aura","Netherlands","Boluda Lines","Holwerda Shipmgmt","Holwerda Shipmgmt","01-Dec-2003","20-Jun-2002","01-Mar-2003",,,,8700,21.3,7.48,,,,"VLS IFO",36.6,"1 x Diesel - MaK 9M439 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 8,400mkW total at 500rpm",11421,,,,18.5,4,,"Fully Cellular Container","United Kingdom/Continent (51.6 %)",19,137.5,,,,"Netherlands","In Service"
15407353,9277383,"Tina",244198000,"Gotland","Netherlands","W.E.C. Lines","Holwerda Shipmgmt","Holwerda Shipmgmt","01-Apr-2003","10-Jun-2002","01-Jul-2002",,,,7519,21.3,7.4,,,,"VLS IFO",36.6,"1 x Diesel - MaK 9M439 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 8,400mkW total at 500rpm",11421,,,,18.5,4,,"Fully Cellular Container","United Kingdom/Continent (58.7 %)",15,137.5,,,,"Netherlands","In Service"
15407487,9277395,"Candelaria B",255784000,"Helga","Madeira","Boluda Lines","Boluda Lines","Boluda Maritima","01-May-2003","10-Jun-2002","01-Jul-2002",4478,,,8622,21.3,7.48,,,,"VLS IFO",36.6,"1 x Diesel - MaK 9M439 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 8,400mkW total at 500rpm",11421,,,,18.5,4,,"Fully Cellular Container","United Kingdom/Continent (82.5 %)",19,137.5,,,,"Spain","In Service"
15407511,9277400,"Oland",255806008,,"Madeira",,"Danz und Tietjens","Danz und Tietjens","01-Jun-2003","11-Jun-2002","01-Jul-2002",,,,8622,21.3,7.48,,,,"VLS IFO",36.6,"1 x Diesel - MaK 9M439 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 8,400mkW total at 500rpm",11421,,,,18.5,4,,"Fully Cellular Container","United Kingdom/Continent (66.9 %)",15,137.5,,,,"Germany","In Service"
15407645,9277412,"FESCO Moneron",273210520,"Francop","Russia","FESCO","FESCO","FESCO","01-Aug-2003","11-Jun-2002","01-Jul-2002",,,,8620,21.3,7.4,,,,"VLS IFO",36.6,"1 x Diesel - MaK 9M439 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 8,400mkW total at 500rpm",11421,,,,18.5,4,,"Fully Cellular Container","North Asia (76.3 %)",19,137.5,,,,"Russia","In Service"
59492751,9492751,"Contship Eco",636018167,"Sudmuhle","Liberia","X-Press Feeders","Contships Management","Contships Management","01-Feb-2008","18-Jul-2006","01-Jan-2005",,,,9906,20.8,7.41,,,,"VLS IFO",14,"1 x Diesel - Pielstick 8PC2.6L - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",5928,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 300cu.m/hr - 2022 installation year",15,3,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",15,124.5,,16,,"Greece","Idle"
59532044,9532044,"Rich Seaway",352980823,"Hui De","Panama","Shandong Port Shpg","Shandong Port Shpg","Shandong Port","01-Apr-2009","02-Dec-2006","28-Nov-2005",,,,9733,20.8,7.4,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",6000,,,,14.5,,,"Fully Cellular Container","East Asia (83.0 %)",15,124.5,,,,"China P.R.","In Service"
16201752,9613771,"Hai Men",413380220,,"China P.R.","Minsheng Co","Minsheng Co","Minsheng Co","01-Jun-2011","28-Jun-2008","01-Jul-2009",,,,9695,20.8,7.4,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",6000,,,,14.5,,,"Fully Cellular Container","East Asia (100.0 %)",15,124.5,,,,"China P.R.","In Service"
15374141,9322554,"Solong",255805837,"Sleipner","Madeira","Containerships PLC","Mercator Navigation","Ernst Russ AG","01-Nov-2005","29-Jun-2004","03-Jun-2004",,,,10500,21.8,7.33,,,,"VLS IFO",34.5,"1 x Diesel - MaK 9M43C - 4-stroke 9-cyl. 430mm x610mm bore/stroke 6,178mkW total at 514rpm",8400,,,,18.5,,,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",13,140.64,,,,"Germany","In Service"
15373807,9287792,"WEC Van Ruysdael",,"Neuburg","Madeira","W.E.C. Lines","Reederei Koepping","Reederei Koepping","01-Dec-2004","25-Nov-2003","17-Jan-2003",,,,10500,21.8,7.3,,16.6,"$m","VLS IFO",34.5,"1 x Diesel - MaK 9M43 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 6,178mkW total at 514rpm",8400,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 300cu.m/hr - 2022 installation year",18,3,,"Fully Cellular Container","United Kingdom/Continent (96.5 %)",14,140.56,,,,"Germany","In Service"
15615721,9322566,"JSP Rider",304922000,"Jork Rider","Antigua & B.","BG Freight Lines","Jebsen Shipping","Jebsen Shipping","01-May-2006","29-Jun-2004","23-Oct-2003",,,,10500,21.8,7.33,,18,"$m","VLS IFO",34.5,"1 x Diesel - MaK 9M43 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 6,178mkW total at 514rpm",8400,,,"1 x BWTS - Ballast Water Treatment System (Pending) - DESMI CompactClean 500 at 500cu.m/hr - 2022 installation year",18.5,,,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",12,140.84,,,,"Germany","In Service"
15615855,9322578,"Dream",255805838,"Samskip Courier","Madeira","Samskip HF","Mercator Navigation","Ernst Russ AG","01-May-2006","29-Jun-2004","23-Oct-2003",,,,10500,21.8,7.33,,,,"VLS IFO",34.5,"1 x Diesel - MaK 9M43 - 4-stroke 9-cyl. 430mm x610mm bore/stroke 6,178mkW total at 514rpm",8400,,,,18.5,,,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",11,140.64,,,,"Germany","In Service"
13159579,9200017,"Lorcon Dumaguete",548390100,"Oak 1","Philippines","Lorenzo Shipping","Lorenzo Shipping","Lorenzo Shipping","01-Nov-1999","19-Aug-1998","30-Jun-1998",,,,9820,20.8,7.8," 4 x Crane - Liebherr (Centreline) SWL 40 tons",,,"VLS IFO",33,"1 x Diesel - MaK 6M601C - 4-stroke 6-cyl. 580mm x600mm bore/stroke 7,500mkW total at 425rpm",10196,,,,18,4,,"Fully Cellular Container","South East Asia (100.0 %)",16,133.18,,,,"Philippines","In Service"
15907561,9339052,"Sunway X",304812000,"CFS Pagola","Antigua & B.",,"Hinsch Reederei","Hinsch Reederei","01-Mar-2006","29-Dec-2004","01-Dec-2004",,,,8187,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43 - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 500rpm",9789,,,"1 x BWTS - Ballast Water Treatment System - Bio-UV BIO-Sea® at 250cu.m/hr - 2020 installation year",17.5,3,,"Fully Cellular Container","East Asia (100.0 %)",14,129.2,,,,"Germany","Idle"
15640815,9329564,"Alopo",636019446,"JRS Capella","Liberia","Akkon Lines","Toba Shpmngmnt","Toba Shpmngmnt","01-Dec-2004","21-May-2004","01-Oct-2003",,,,8262,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43 - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 514rpm",9783,,,,17.5,3,,"Fully Cellular Container","Mediterranean / Black Sea (99.2 %)",15,129.2,,,,"Georgia","Idle"
16020614,9358527,"Phuc Thai",574004260,"Vega Lambda","Vietnam","SITC","GLS  Vietnam","GLS  Vietnam","01-May-2006","23-Dec-2004","01-Jun-2005",4192,,,8400,20.6,7.4,,,,"VLS IFO",18,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 500rpm",9783,,,"1 x BWTS - Ballast Water Treatment System - Thao Linh Marine TLC-BWM 250 at 250cu.m/hr - 2021 installation year",12,3,,"Fully Cellular Container","South East Asia (73.7 %)",15,129.62,,,,"Vietnam","In Service"
16020627,9358539,"Sunaid X",255806259,"Max Pride","Madeira","Naviera DAL","Hinsch Reederei","Hinsch Reederei","01-Dec-2006","06-Sep-2006","01-Jun-2005",,,,8400,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 500rpm",9789,,,,17.5,3,,"Fully Cellular Container","Mediterranean / Black Sea (99.9 %)",15,129.62,,,,"Germany","In Service"
16021561,9361275,"OSG Beautec",477089200,,"Hong Kong","Kambara Kisen KK","Anrita Shipping","Anrita Shipping","01-Jan-2006","23-Aug-2005","01-Apr-2005",,,,8400,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 8,000mkW total at 514rpm",10870,,,,17.5,3,,"Fully Cellular Container","East Asia (100.0 %)",15,129.51,,,,"China P.R.","In Service"
16017414,9358008,"OSG Bosstec",477079500,"CMA CGM Nador","Hong Kong","CULines","Anrita Shipping","Anrita Shipping","01-Nov-2005","13-Jun-2005","01-Apr-2005",,,,8400,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43 - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 514rpm",9783,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",17.5,3,,"Fully Cellular Container","East Asia (100.0 %)",15,129.51,,,,"China P.R.","In Service"
16135677,9433444,"Atlantic East",636018684,"Max Producer","Liberia","CCL","Silver Maritime","Silver Maritime","01-Jul-2008","04-Apr-2008","01-Jan-2007",4339,,,8150,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43 - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 514rpm",9783,,,,17.5,3,,"Fully Cellular Container","East Asia (100.0 %)",15,129.58,,,,"Singapore","In Service"
16135680,9433937,"Pacific Singapore",563147400,"Max Peak","Singapore","Silver Maritime","Silver Maritime","Silver Maritime","01-Sep-2008","11-May-2008","01-Jan-2007",,,,8150,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 514rpm",9783,,,,17.5,3,,"Fully Cellular Container","East Asia (99.1 %)",15,129.58,,,,"Singapore","In Service"
16146628,9433949,"Sunshine X",304809000,"Max Partner","Antigua & B.",,"Hinsch Reederei","Hinsch Reederei","01-Oct-2008","02-Jun-2008","01-Jan-2007",,,,8150,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 500rpm",9789,,,"1 x BWTS - Ballast Water Treatment System (Pending) - Bio-UV BIO-Sea® at 250cu.m/hr - 2023 installation year",17.5,3,,"Fully Cellular Container","East Asia (100.0 %)",15,129.58,,,,"Germany","Idle"
16146631,9433456,"Selfoss",231123000,"Sophia","Faeroes","Eimskip","Eimskip","Eimskip","01-Aug-2008","19-Mar-2008","01-Jan-2007",4339,,,8150,20.6,7.4,,,,"VLS IFO",32,"1 x Diesel - MaK 8M43 - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 514rpm",9783,,,,17.5,3,,"Fully Cellular Container","United Kingdom/Continent (52.4 %)",15,129.58,,,,"Iceland","In Service"
13195135,9216834,"Tian Hai Ping Ze",413280820,"TMSC Pyeongtaek","China P.R.","TMSC","TMSC","TMSC","01-Aug-2002","27-Nov-2000","12-May-1999",,,,7900,20.6,7.4,,,,"VLS IFO",27,"Diesel - MaK 7M43AK - 4-stroke 7-cyl. 430mm x610mm bore/stroke 6,209mkW total at 500rpm",8442,,,,17,3,,"Fully Cellular Container","East Asia (100.0 %)",15,127.95,,,,"China P.R.","In Service"
13195269,9216846,"Hai Su 1",477002900,"Tenerife","Hong Kong","Forever Rich Shpg","Forever Rich Shpg","Forever Rich Shpg","01-Oct-2002","30-Mar-2001","12-May-1999",3760,,"11-Dec-2019",7900,20.6,7.4,,,,"VLS IFO",27,"1 x Diesel - MaK 7M43 - 4-stroke 7-cyl. 430mm x610mm bore/stroke 6,300mkW total at 514rpm",8560,,,,17,3,,"Fully Cellular Container",,14,127.95,,,,"Hong Kong","Dead/Demolished"
13195393,9216858,"Tang Shan Gang Ji 1",477045600,"Hai Su 2","Hong Kong","Lanbao International","Lanbao International","Lanbao International","01-Apr-2003","04-Jun-2001","12-May-1999",,,,7900,20.6,7.4," 2 x Crane SWL 40 tons",,,"VLS IFO",27,"Diesel - MaK 7M43AK - 4-stroke 7-cyl. 430mm x610mm bore/stroke 6,209mkW total at 500rpm",8442,,,,17,3,,"Fully Cellular Container","East Asia (100.0 %)",15,127.95,,,,"China P.R.","In Service"
16361128,9843778,"Nagara",431011592,,"Japan","Imoto Shoun","Imoto Shoun","Imoto Shoun","01-Jul-2018","12-Jan-2018","01-Jan-2016",,,,6887,21,6,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35ME-B9.5 - 2-stroke 6-cyl. 350mm x1550mm bore/stroke 5,220mkW total at 167rpm",7097,,"Eco – Electronic Engine Modern",,15,,,"Fully Cellular Container","East Asia (100.0 %)",15,136.25,,,,"Japan","In Service"
16011409,9352688,"SCO Shanghai",538009457,"Haian Gate","Marshall Is.","Wan Hai Lines","Hera Shipping (HK)","Hera Shipping (HK)","01-Dec-2012","06-Oct-2010","06-Apr-2005",,,,9500,19.5,7.36,,17.7,"$m","VLS IFO",28,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,200mkW total at 514rpm",9789,,,"1 x Sewage Treatment Plant - RWO",17.5,3,,"Fully Cellular Container","East Asia (51.7 %)",15,133.6,,,,"Hong Kong","In Service"
13233075,9224350,"BAL Star",351702000,"Liberty Star","Panama","BAL Container Line","BAL Container Line","Shandong Lcang","01-Sep-2000","02-May-2000","01-Dec-1999",,,,9164,20,7.41,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 8S35MC Mk5 - 2-stroke 8-cyl. 350mm x1400mm bore/stroke 5,590mkW total at 170rpm",7600,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",18,,,"Fully Cellular Container","East Asia (77.6 %)",15,129.94,,,,"China P.R.","In Service"
15330163,9283150,"Pegasus Pacer",441567000,"Korea Star","South Korea","Namsung Shipping","Namsung Shipping","Namsung Shipping","01-Dec-2003","22-May-2003","17-Oct-2002",3408,,,9618,20,7.4,,,,"VLS IFO",22,"1 x Diesel - MAN B. & W. 8S35MC6.1 - 2-stroke 8-cyl. 350mm x1400mm bore/stroke 5,920mkW total at 173rpm",8048,,,"1 x BWTS - Ballast Water Treatment System - KT Marine KTM - 2018 installation year",16,,,"Fully Cellular Container","East Asia (83.3 %)",15,130.36,,,,"South Korea","In Service"
15330297,9283162,"Pegasus Prime",441568000,"China Star","South Korea","Dong Young Shipping","Namsung Shipping","Namsung Shipping","01-Dec-2004","28-Aug-2003","17-Oct-2002",,,,9618,20,7.4,,,,"VLS IFO",22,"1 x Diesel - MAN B. & W. 8S35MC6.1 - 2-stroke 8-cyl. 350mm x1400mm bore/stroke 5,920mkW total at 173rpm",8048,,,"1 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2024 installation year",16,,,"Fully Cellular Container","East Asia (99.1 %)",15,130.36,,,,"South Korea","In Service"
15228235,9264219,"Vietsun Pacific",574001850,"Inga H","Vietnam","Vietsun Corp","Vietsun Corp","Vietsun Corp","01-Jan-2003","03-Apr-2002","31-Jan-2002",,,,9200,18.2,6.45," 2 x Crane SWL 45 tons",,,"VLS IFO",16.5,"1 x Diesel - MaK 9M32C - 4-stroke 9-cyl. 320mm x480mm bore/stroke 4,320mkW total at 600rpm",5870,,,,15,,,"Fully Cellular Container","Southern Ocean (65.5 %)",15,124.19,,,,"Vietnam","In Service"
13233109,9224362,"Bohai Star",353910000,,"Panama","Namsung Shipping","Namsung Shipping","Namsung Shipping","01-Dec-2000","24-Jul-2000","01-Dec-1999",,,,9157,20,7.41,,,,"VLS IFO",28,"1 x Diesel - MAN B. & W. 8S35MC Mk6 - 2-stroke 8-cyl. 350mm x1400mm bore/stroke 5,600mkW total at 170rpm",7600,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",17.5,,,"Fully Cellular Container","East Asia (87.3 %)",15,127.94,,,,"South Korea","In Service"
16100275,9418884,"Oyster",372797000,"Norma","Panama",,"Net Denizcilik","Net Denizcilik","01-Sep-2008","15-Dec-2006","01-Jul-2005",4404,,,9503,18.62,7.85," 2 x Crane SWL 40 tons",,,"VLS IFO",28,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,995mkW total at 514rpm",10870,,,,17.6,4,,"Fully Cellular Container","Mediterranean / Black Sea (67.7 %)",15,136.12,,,,"Turkey","In Service"
16100288,9462263,"Mustafa Kan",370919000,,"Panama",,"Flora Shipping Corp","Flora Shipping Corp","01-Jan-2009","15-Dec-2006","01-Jul-2005",3300,,,9503,18.62,7.85," 2 x Crane (Port)",,,"VLS IFO",28,"1 x Diesel - MaK 8M43C - 4-stroke 8-cyl. 430mm x610mm bore/stroke 7,995mkW total at 514rpm",10870,,,"1 x Sewage Treatment Plant 30 person(s)",17.6,4,,"Fully Cellular Container",,,136.12,,,,"Turkey","Total Loss"
16275166,9729788,"Natori",431007132,,"Japan","Imoto Shoun","Imoto Shoun","Imoto Shoun","01-Dec-2015","09-Jun-2015","11-Feb-2014",,,,6953,21,9.2,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S35MC7 - 2-stroke 7-cyl. 350mm x1550mm bore/stroke 5,180mkW total at 173rpm",7043,,,,,,,"Fully Cellular Container","East Asia (100.0 %)",15,136.25,,,,"Japan","In Service"
16380187,,"Xin Hai Xin",413370790,,"China P.R.","Zhonggu Logistics","Zhonggu Logistics","Zhonggu Logistics","01-Jan-2006","01-Mar-2005","01-Jan-2004",,,,10255,19.8,7.3,,,,,,"1 x Diesel - Pielstick 8PC2.5L - 4-stroke 8-cyl. 400mm x460mm bore/stroke 3,824mkW total at 520rpm",5200,,,,,3,,"Fully Cellular Container",,15,130,,,,"China P.R.","In Service"
16380811,,"Xin Ou 15",413376010,"Gang Tai 91","China P.R.","Xin Ou Shipping","Xin Ou Shipping","Xin Ou Shipping","01-May-2010","16-Oct-2009","01-Jan-2008",,,,10937,18.8,7.38,,,,"VLS IFO",,"1 x Diesel - Guangzhou Diesel 6G32 - 4-stroke 6-cyl. 320mm x480mm bore/stroke 2,665mkW total at 600rpm",3600,,,,,4,,"Fully Cellular Container",,15,135.6,,,,"China P.R.","In Service"
16110953,8741026,"Yong Yue 11",413414930,,"China P.R.","Zhejiang Yong Yue","Zhejiang Yong Yue","Zhejiang Yong Yue","01-Jul-2007",,"01-Dec-2005",,,,9750,19.2,8,,,,"VLS IFO",18.7,"Diesel - Pielstick 8PC2.5 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 3,824mkW total at 520rpm",5200,,,,14.5,,,"Fully Cellular Container","East Asia (100.0 %)",15,132.6,,,,"China P.R.","In Service"
16021866,9367853,"Veniamin Khlopin",273455590,"Contship Ace","Russia","Kamchatka Shipping","Kamchatka Shipping","Kamchatka Shipping","01-Feb-2007","16-Dec-2005","25-Aug-2005",,,,8524,19.2,7.65,,,,"VLS IFO",27,"1 x Diesel - MaK 7M43C - 4-stroke 7-cyl. 430mm x610mm bore/stroke 6,300mkW total at 500rpm",8560,,,,17,3,,"Fully Cellular Container","North Asia (83.8 %)",15,131.5,,,,"Russia","In Service"
16021879,9385439,"Contship Day",357842000,"Vega Zirkon","Panama","CK Line","StarOcean Marine","Goto Shipping","01-Apr-2007","22-Dec-2005","25-Aug-2005",4000,,,8200,19.2,7.65,,,,"VLS IFO",27,"1 x Diesel - MaK 7M43C - 4-stroke 7-cyl. 430mm x610mm bore/stroke 6,296mkW total at 514rpm",8560,,,,17,3,,"Fully Cellular Container","East Asia (100.0 %)",15,131.5,,,,"China P.R.","In Service"
16045204,9385441,"Dongjin Highness",440901000,"Contship Cup","South Korea","Dong Jin Shipping","Dong Jin Shipping","Dong Jin Shipping","01-Aug-2007","24-Dec-2005","25-Aug-2005",4000,,,8200,19.2,7.65,,,,"VLS IFO",27,"1 x Diesel - MaK 7M43C - 4-stroke 7-cyl. 430mm x610mm bore/stroke 6,296mkW total at 514rpm",8560,,,"1 x BWTS - Ballast Water Treatment System - 2022 installation year",17,3,,"Fully Cellular Container","East Asia (100.0 %)",15,131.5,,,,"South Korea","In Service"
15611857,9322841,"Sing",373839000,"Blessing","Panama","Akkon Lines","Romes Shipping","Romes Shipping","01-Jun-2005","07-Sep-2004","16-Oct-2003",,,,8500,24.4,7.6," 2 x Crane SWL 40 tons",,,"VLS IFO",,"1 x Diesel - MaK 8M552C - 4-stroke 8-cyl. 450mm x520mm bore/stroke 6,000mkW total at 500rpm",8158,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 300cu.m/hr - 2021 installation year",18,,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",15,127,,,,"Turkey","In Service"
16045217,9385453,"A Keiga",,"Contship Box","Hong Kong","TS Lines","StarOcean Marine","Goto Shipping","01-May-2008","26-Dec-2005","25-Aug-2005",,,,8200,19.2,7.65,,,,"VLS IFO",27,"1 x Diesel - MaK 7M43C - 4-stroke 7-cyl. 430mm x610mm bore/stroke 6,300mkW total at 514rpm",8560,,,,17,3,,"Fully Cellular Container","East Asia (83.4 %)",15,131.5,,,,"China P.R.","In Service"
16060610,9430040,"Conmar Moon",304475000,"O. M. Humorum","Antigua & B.","CK Line","Conmar Shipping","Conmar Shipping","01-Jun-2008","27-Dec-2006","01-Jan-2006",,,,8524,19.2,7.65,,,,"VLS IFO",22,"1 x Diesel - MaK 7M43C - 4-stroke 7-cyl. 430mm x610mm bore/stroke 7,000mkW total at 514rpm",9511,,,,17,3,,"Fully Cellular Container","East Asia (100.0 %)",15,132.69,,,,"Germany","In Service"
16060623,9430052,"Run Chang",477369400,"O. M. Imbrium","Hong Kong","Taicang Container","Qingdao China","Qingdao China","01-Sep-2008","27-Dec-2006","01-Jan-2006",,,,8524,19.2,7.65,,,,"VLS IFO",22,"1 x Diesel - MaK 7M43C - 4-stroke 7-cyl. 430mm x610mm bore/stroke 7,000mkW total at 514rpm",9511,,,,17,3,,"Fully Cellular Container","East Asia (100.0 %)",15,132.69,,,,"China P.R.","In Service"
