"Listing"

"WFR Listing"
"Created 15 February 2022 21:19"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16234213,9650999,"Nimertis",636015990,,"Liberia","Commercial Trading","Commercial Trading","Commercial Trading","01-May-2013","20-Dec-2010","01-Aug-2011",,,,28396,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC6 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 400cu.m/hr - 2020 installation year",,5,37260,"Bulk Carrier","Mediterranean / Black Sea (73.2 %)",20,169.37,,13.5,,"Greece","I-S Shipyard"
16216893,9598165,"Crinis",636015289,,"Liberia","Oldendorff Carriers","Commercial Trading","Commercial Trading","01-Aug-2011","02-Dec-2010","01-Jan-2010",,,,28378,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 22m. max. outreach (grab fitted)",,,"VLS IFO",22,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 400cu.m/hr - 2019 installation year",13.5,5,37260,"Bulk Carrier","Mediterranean / Black Sea (33.3 %)",20,169.37,,,,"Greece","I-S Shipyard"
16165287,9574183,"Golden Century",355883000,"King Sugar","Panama","FGAS Petrol Co Ltd","FGAS Petrol Co Ltd","FGAS Petrol Co Ltd","01-Sep-2010","07-Apr-2010","01-Jul-2008",,,,28196,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",23.5,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-300 at 450cu.m/hr - 2020 installation year",13.75,5,37320,"Bulk Carrier","Indian Subcontinent (34.9 %)",20,169.37,14.05,13.35,,"Vietnam","I-S Shipyard"
16165308,9574200,"Kyalami",636017895,"Phoenix Island II","Liberia","Evalend Shipping","Evalend Shipping","Evalend Shipping","01-Mar-2011","15-Sep-2010","01-Jul-2008",,,,28202,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 300cu.m/hr - 2021 installation year",14,5,37360,"Bulk Carrier","West Coast Africa (32.8 %)",19,169.37,,,,"Greece","I-S Shipyard"
16165216,9550254,"Sagittarius",538005936,"Monte Azul","Marshall Is.","Frangoulis S/Mgmt","Frangoulis S/Mgmt","Frangoulis S/Mgmt","01-Feb-2010","14-Jul-2009","01-Apr-2008",,,,28050,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,14,5,37360,"Bulk Carrier","Mediterranean / Black Sea (32.2 %)",19,169.37,,,,"Greece","I-S Shipyard"
16165229,9550278,"Lady Aillar",312620000,"Lake Hakone","Belize","Alma Shipmgmt & Trdg","Alma Shipmgmt & Trdg","Alma Shipmgmt & Trdg","01-Feb-2010","03-Sep-2009","01-Sep-2008",,,,28496,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,14,5,37360,"Bulk Carrier","Mediterranean / Black Sea (85.4 %)",21,169.37,,,,"Greece","I-S Shipyard"
16184046,9550436,"Global Aquarius",370386000,,"Panama","Misuga Kaiun Co Ltd","Misuga Kaiun Co Ltd","Misuga Kaiun Co Ltd","01-Jan-2010","12-Aug-2009","01-Apr-2007",,,,28328,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",14.5,5,37320,"Bulk Carrier","South East Asia (35.4 %)",20,169.37,,,,"Japan","Imabari SB (Imabari)"
16181245,9573957,"Lady Dimine",311001060,"Loveland Island","Bahamas","Alma Shipmgmt & Trdg","Alma Shipmgmt & Trdg","Alma Shipmgmt & Trdg","01-Oct-2010","20-Apr-2010","01-Jul-2009",6437,,,28316,27.2,9.82," 4 x Crane (Centreline) SWL 30.70 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,150mkW total at 136rpm",8362,,,"1 x BWTS - Ballast Water Treatment System - 2018 installation year",14,5,37320.63,"Bulk Carrier","Mediterranean / Black Sea (35.4 %)",20,169.37,13.5,13.25,,"Greece","Imabari SB (Imabari)"
16172872,9604732,"IVS Magpie",538008745,,"Marshall Is.","Island View Shpg.","Island View Shpg.","Grindrod","01-Oct-2011","07-May-2010","01-Jul-2008",,,,28240,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - DESMI CompactClean 500 at 500cu.m/hr - 2021 installation year",,5,37320,"Bulk Carrier","South East Asia (33.4 %)",20,169.37,,,,"South Africa","Imabari SB (Imabari)"
16172885,9604744,"IVS Ibis",566421000,,"Singapore","Island View Shpg.","Island View Shpg.","Grindrod","01-Mar-2012","07-May-2010","01-Jul-2008",,,,28238,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System (Pending) - DESMI CompactClean 500 at 500cu.m/hr - 2022 installation year",15.8,5,37320,"Bulk Carrier","South East Asia (39.1 %)",20,169.37,,,,"South Africa","Imabari SB (Imabari)"
16225174,9615078,"Gold Dust",538007166,"Explorer","Marshall Is.","Taylor Maritime Inv","Taylor Maritime Inv","Taylor Maritime","01-Jun-2012","28-May-2010","01-Jun-2010",,,,28420,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",23,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 136rpm",7954,,,,13.7,5,37320,"Bulk Carrier","United Kingdom/Continent (38.1 %)",20,169.37,,,,"Hong Kong","Imabari SB (Imabari)"
16181195,9573907,"Nord Yilan",355857000,,"Panama","Lauritzen Bulkers","Sesoda Steamship","Sesoda Corporation","01-Nov-2010","25-May-2010","01-Jul-2009",,,,28191,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",23,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7654,,,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-500 at 500cu.m/hr - 2020 installation year",14,5,37320,"Bulk Carrier","East Asia (39.6 %)",22,169.37,14.5,14,,"Taiwan","Imabari SB (Imabari)"
16181203,9573919,"Nord Setouchi",372024000,,"Panama","Norden Handysize","First Marine Service","First Marine","01-Dec-2010","20-Jul-2010","01-Jul-2009",,,,28204,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",23,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,"2 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P1000 at 1000cu.m/hr - 2020 installation year",14,5,37320,"Bulk Carrier","East Asia (35.5 %)",20,169.37,,,,"Japan","Imabari SB (Imabari)"
16181216,9573921,"Nord Vind",314537000,"Star Aqua","Barbados","Stallion Marine","Stallion Marine","Stallion Marine","01-Jan-2011","06-Sep-2010","01-Jul-2009",,,,28225,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",22.5,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,150mkW total at 136rpm",8362,,,,14,5,37370,"Bulk Carrier","Mediterranean / Black Sea (58.8 %)",19,169.37,14,13.5,,"Greece","Imabari SB (Imabari)"
16157716,9633018,"Intan Baruna",525012214,"Panspirit","Indonesia","Pelayaran Bahtera","Pelayaran Bahtera","Pelayaran Bahtera","01-Jan-2013","13-Jul-2010","10-Oct-2008",,,,28387,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,,14,5,37320,"Bulk Carrier","South East Asia (100.0 %)",20,169.37,,,,"Indonesia","Imabari SB (Imabari)"
16225282,9604756,"Ken Sky",374589000,"Sunny Sky","Panama","Inui Global Logistic","Inui Global Logistic","Inui Global Logistic","01-Dec-2011","07-May-2010","01-Jan-2010",,,,28390,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - JFE Engineering BallastAce® 500x1-G at 500cu.m/hr - 2020 installation year",16,5,37320,"Bulk Carrier","East Asia (47.1 %)",20,169.37,,,,"Japan","Imabari SB (Imabari)"
16225208,9615145,"POS Oceania",538004706,,"Marshall Is.","Soki Kisen KK","Soki Kisen KK","Soki Kisen KK","01-Jul-2012","28-Sep-2010","01-Jan-2010",,,,28190,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",23.1,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,,13.95,5,37320.63,"Bulk Carrier","South East Asia (39.8 %)",20,169.37,,,,"Japan","Imabari SB (Imabari)"
16225211,9624172,"Elias",376622000,"Maple Ocean","St. Vincent & G.","Maryam Shippping","Maryam Shippping","Maryam Shippping","01-Aug-2012","07-Jun-2010","01-Jan-2010",,,,28406,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,16.2,5,37320,"Bulk Carrier","East Coast South America (31.6 %)",20,169.37,13.95,13.25,,"U.A.E.","Imabari SB (Imabari)"
16225240,9641821,"Agia Irini",538008636,"King Canola","Marshall Is.","Newport SA","Newport SA","Newport SA","01-Mar-2013","07-Oct-2010","01-Jun-2010",6559,,,28207,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",21.5,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 129rpm",7954,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 300cu.m/hr - 2021 installation year",13.35,5,37320,"Bulk Carrier","Mediterranean / Black Sea (80.2 %)",20,169.37,,,,"Greece","Imabari SB (Imabari)"
16225253,9624184,"Eastern Cape",477334100,,"Hong Kong",,"Pacific Basin Shpg","Pacific Basin Shpg","01-Sep-2012","01-Oct-2010","01-Jul-2008",,,,28195,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,"2 x BWTS - Ballast Water Treatment System (Pending) - Qingdao Headway HMT-450 at 450cu.m/hr - 2022 installation year",,5,37320,"Bulk Carrier","South East Asia (27.2 %)",20,169.37,14,13.5,,"Hong Kong","Imabari SB (Imabari)"
16225266,9641792,"Predator",636017887,"Kronos Island","Liberia","Evalend Shipping","Evalend Shipping","Evalend Shipping","01-Jan-2013","09-Jun-2010","01-Jun-2010",,,,28348,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,,16.3,5,37320.63,"Bulk Carrier","East Coast South America (29.3 %)",20,169.37,,,,"Greece","Imabari SB (Imabari)"
16194382,9604768,"Hinase",354250000,"Hanjin Hinase","Panama","P&F Marine","P&F Marine","P&F Marine","01-Sep-2011","21-May-2010","01-Aug-2008",,,,28386,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",23.8,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,13.5,5,37320,"Bulk Carrier","South East Asia (37.7 %)",19,169.37,,,,"South Korea","Imabari SB (Imabari)"
16194340,9591076,"Ocean Victory",352855000,,"Panama","Wisdom Marine Group","Wisdom Marine Group","Wisdom Marine Group","01-Jul-2011","28-May-2010","01-May-2008",,,,28386,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7953,,,"1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2021 installation year",16.1,5,37320,"Bulk Carrier","East Asia (35.4 %)",17,169.37,,,,"Taiwan","Imabari SB (Imabari)"
16194353,9590735,"Jhoni Xlix",525101824,"Global Trinity","Indonesia","Jhonlin Marine Trans","Jhonlin Marine Trans","Jhonlin Marine Trans","01-May-2011","16-Jun-2010","30-May-2008",,,,28202,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8810,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",15,5,37320,"Bulk Carrier","South East Asia (92.6 %)",20,169.37,,,,"Indonesia","Imabari SB (Imabari)"
16194366,9590785,"Stentor",636017156,"Breeze Island","Liberia","Evalend Shipping","Evalend Shipping","Evalend Shipping","01-May-2011","12-Nov-2010","30-May-2008",,,,28367,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach (grab fitted), 1 x Crane, Provision SWL 1.50 tons, 1 x Crane, Provision SWL 0.90 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7953,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 300cu.m/hr - 2021 installation year",15,5,37320,"Bulk Carrier","East Coast South America (49.1 %)",20,169.37,,,,"Greece","Imabari SB (Imabari)"
16237535,9668324,"Kobe Gloria",352396000,,"Panama","Toei Japan Ltd.","Toei Japan Ltd.","Toei Holdings","01-Apr-2013","09-Dec-2010","01-Jan-2011",,,,28306,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"2 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P500 at 500cu.m/hr",,5,37320.63,"Bulk Carrier","East Asia (62.5 %)",20,169.37,,13.5,,"Japan","Imabari SB (Imabari)"
16165232,9550292,"Maritime Victory",357437000,,"Panama","Soki Kisen KK","Soki Kisen KK","Soki Kisen KK","01-Apr-2010","19-Oct-2009","01-Sep-2008",,,,28344,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,14,5,37360,"Bulk Carrier","United Kingdom/Continent (22.7 %)",19,169.37,,,,"Japan","I-S Shipyard"
16225824,9641912,"Tan Binh 279",357907000,"Global Innovator","Panama","Tan Binh Co Ltd","Tan Binh Co Ltd","Tan Binh Co Ltd","01-Jan-2013","01-Sep-2010","01-Jun-2010",,,,28222,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC6 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,"BWTS - Ballast Water Treatment System - 2021 installation year",16.3,5,37320,"Bulk Carrier","South East Asia (60.9 %)",20,169.37,,,,"Vietnam","I-S Shipyard"
16225808,9615054,"Daytona Beach",636017133,"Global Dawn","Liberia","Evalend Shipping","Evalend Shipping","Evalend Shipping","01-Jun-2012","25-Aug-2010","01-Jan-2010",,,,28233,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",22,"1 x Diesel - MAN B. & W. 6S42MC6 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,,13.5,5,37320,"Bulk Carrier","East Coast North America (33.7 %)",20,169.37,,,,"Greece","I-S Shipyard"
16165258,9551375,"HTK Phoenix",574003380,"Hai Phong 26","Vietnam","HTK Shipping","HTK Shipping","HTK Shipping","01-Jul-2010","12-Jan-2010","01-Oct-2008",6152,,,28321,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,14,5,37360,"Bulk Carrier","South East Asia (63.1 %)",18,169.37,,,,"Vietnam","I-S Shipyard"
16165290,9574195,"Maria GS",636018857,"Prinsesa Sirena","Liberia","GS Maritime Co Ltd","GS Maritime Co Ltd","GS Maritime Co Ltd","01-Jan-2011","31-Jul-2010","01-Jul-2008",,,,28378,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 200cu.m/hr - 2021 installation year",14,5,37320,"Bulk Carrier","East Coast South America (48.8 %)",20,169.37,,,,"Greece","I-S Shipyard"
16225840,9633288,"Global Echo",373900000,,"Panama","Sampo Unyu Co Ltd","Sampo Unyu Co Ltd","Sampo Unyu Co Ltd","01-Sep-2012","06-Sep-2010","01-Apr-2010",,,,28207,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",22,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",14,5,37320.63,"Bulk Carrier","West Coast North America (55.0 %)",20,169.37,,,,"Japan","I-S Shipyard"
16225853,9633290,"Irie Iris",538009756,"King Rice","Marshall Is.","Taylor Maritime Inv","Taylor Maritime Inv","Taylor Maritime","01-Oct-2012","27-Sep-2010","01-Apr-2010",,,,28250,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",22,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,,14,5,37320,"Bulk Carrier","South East Asia (21.2 %)",20,169.37,14.2,13.6,,"Hong Kong","I-S Shipyard"
16165274,9574171,"Cosmos",538007691,"Magnolia","Marshall Is.","Unknown Greek Owner","Unknown Greek Owner","Unknown Greek Owner","01-Nov-2010","12-May-2010","01-Jul-2008",,,,28389,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 300cu.m/hr - 2020 installation year",14,5,37360,"Bulk Carrier","East Coast South America (59.3 %)",20,169.37,,,,"Greece","I-S Shipyard"
16214549,9605061,"Bonette",538004549,"Union Bienvenido","Marshall Is.","Kobe Shipping","Kobe Shipping","Kobe Shipping","01-Jan-2012","19-Nov-2010","01-Jan-2010",,,,28189,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",23,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 300cu.m/hr - 2019 installation year",14,5,37320,"Bulk Carrier","East Coast South America (17.7 %)",20,169.37,14,14,,"Japan","I-S Shipyard"
80453781,9598153,"Ken Orchid",636014693,,"Liberia","Ikaros Shpg & Broker","Ikaros Shpg & Broker","Ikaros Shpg & Broker","01-Jul-2011","04-Nov-2010","01-Jan-2009",,,,28225,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",13.5,5,37320,"Bulk Carrier","East Asia (28.7 %)",20,169.37,,,,"Greece","I-S Shipyard"
16225774,9615028,"Hadar",636020402,"Glorious Starlight","Liberia","Dalomar Shipping","Dalomar Shipping","Dalomar Shipping","01-Mar-2012","24-Jun-2010","01-Jan-2010",,,,28236,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,13.8,5,37320,"Bulk Carrier","Mediterranean / Black Sea (43.2 %)",21,169.37,,,,"Greece","I-S Shipyard"
16225787,9605059,"Golden Flame",373142000,"Prinsesa Maganda","Panama","Sellan Gas Co Ltd","Sellan Gas Co Ltd","Sellan Gas Co Ltd","01-Feb-2012","16-Jun-2010","01-Jan-2010",,,,28361,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,13.8,5,37320,"Bulk Carrier","East Asia (59.6 %)",20,169.37,,,,"Vietnam","I-S Shipyard"
16231320,9660035,"Malto Hope",371372000,,"Panama","Misuga Kaiun Co Ltd","Misuga Kaiun Co Ltd","Misuga Kaiun Co Ltd","01-Jul-2013","16-Sep-2010","01-Jan-2012",,,,28226,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC6 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,,16,5,37320,"Bulk Carrier","East Asia (45.8 %)",20,169.37,,,,"Japan","I-S Shipyard"
16231346,9660047,"Caravel",353109000,"Laurel Ace","Panama","K-Line","K-Line","K-Line","01-Jul-2013","19-Dec-2010","01-Jan-2012",,,,28397,27.2,9.82," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC6 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,"BWTS - Ballast Water Treatment System",,5,37320,"Bulk Carrier","East Asia (53.9 %)",20,169.37,,,,"Japan","I-S Shipyard"
16181137,9573804,"Ammos",311000996,"King Corn","Bahamas","Tide Line Inc.","Tide Line Inc.","Tide Line Inc.","01-Jan-2011","30-Jun-2010","01-Jul-2009",,,,28219,27.2,9.82," 4 x Crane - Mitsubishi HI Mach (Centreline) SWL 30 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,146mkW total at 136rpm",8356,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",,5,37320,"Bulk Carrier","South East Asia (27.3 %)",20,169.37,,12.3,,"Greece","Shimanami Shipyard"
16181540,9580326,"Esperance Bay",477961200,,"Hong Kong","Pacific Basin Shpg","Pacific Basin Shpg","Pacific Basin Shpg","01-Nov-2010","28-Dec-2009","01-Jul-2009",,,,28217,27.2,9.82," 4 x Crane - Mitsubishi HI Mach (Centreline) SWL 30 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-450 at 450cu.m/hr - 2020 installation year",13.8,5,37320,"Bulk Carrier","East Coast South America (38.4 %)",20,169.37,,,,"Hong Kong","Shimanami Shipyard"
16215962,9598074,"Happiness Frontier",538008293,"Asian Beauty","Marshall Is.","Hisashige Kisen","Hisashige Kisen","Hisashige Kisen","01-Aug-2011","17-Sep-2010","01-Mar-2008",,,,28218,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,13.8,5,37320,"Bulk Carrier","East Asia (51.0 %)",19,169.37,,,,"Japan","Shimanami Shipyard"
