"Listing"

"WFR Listing"
"Created 15 February 2022 02:18"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
16381168,,"Guang Tong 33","01-May-2008","Ningbo Guangtong","In Service",8537,,,,"Pacific",,,,,,4781,,,"Handysize Bulker",,,,"Guang Tong 33",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.16m",,,,,,,,,,,,"China P.R.",,"BSRE"
16381342,,"Xie Hai Rui Xing","01-Apr-2008","Zhejiang Xiehai Shpg","In Service",8506,,,,"Pacific",,,,,,4763,,,"Handysize Bulker",,,,"Xie Hai Rui Xing",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.67m",,,,,,,,,,,,"China P.R.",,"BLJH"
16381292,,"Fu Zhi Da 6","01-Jan-2009","Rizhao Fuzhida","In Service",8493,,,,"Pacific",,,,,,4756,,,"Handysize Bulker",,,,"Fu Zhi Da 6",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.29m",,,,,,,,,,,,"China P.R.",,"BDXE"
12727913,9194464,"Sea Luck","01-Aug-1999","Stallion Marine","In Service",8492,,,,"Atlantic/Pacific",,,"25-May-1999",9.9,9.8,4921,,,"Handysize Bulker",,,,"Sea Luck",4487,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm",,,,,,,,,"7117","MS SEA LUCK MARITIME LTD.",,"Greece",,"3FEG4"
12727755,9194440,"Golden Arrow","01-Apr-1999","Binh Minh Intl","In Service",8486,,,,"Atlantic/Pacific",,,,9.79,9.8,4921,,,"Handysize Bulker",,,,"Golden Arrow",4760,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), 158rpm",20,,,,,,,,"7115","Binh Minh Intl. Sunrise Shipping JSC",,"Vietnam","N","3EUT8"
12727889,9194452,"Blue Lotus","01-May-1999","Vietfracht","In Service",8481,,,448,"Pacific",,,"22-Feb-1999",10.21,9.8,4921,,,"General Cargo",,,,"Blue Lotus",4487,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm",18,"Y",,,,"Y",,,"7116","TRANSPORT AND CHARTERING CORPORATION",,"Vietnam",,"3FCL7"
59503809,9503809,"Guo Shun 9","01-May-2008","Zhejiang Guohong","In Service",8473,,,,"Pacific",,,,9.3,,5256,,,"General Cargo",,,,"Guo Shun 9",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,,"Zhejiang Guohong Shipping Co., Ltd",,"China P.R.",,"V3UN8"
59507104,9507104,"Xin Hai Zhou 2","01-May-2008","Ningbo Haizhou Shpg","In Service",8461,,,,"Pacific",,,,8.94,,5356,,,"Bulker",,,,"Xin Hai Zhou 2",,"1 x Propeller (Aft Centre) (mechanical)",20,,,,,,,,"1238","Ningbo Haizhou Shipping Co. Ltd",,"China P.R.",,"3FTN5"
16381571,,"Hai Da Hai 2","01-Sep-2007","Zhejiang Haida","In Service",8450,,,,"Pacific",,,,,,4732,,,"Handysize Bulker",,,,"Hai Da Hai 2",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.05m",,,,,,,,,,,,"China P.R.",,"BLFT2"
16335945,8695095,"East Grow","01-Oct-2009","Ningbo Shenyu","In Service",8426,,,,,,,,,,,,,"Handysize Bulker",,,,"East Grow",,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R."
12543395,9110236,"Ko San","01-Oct-1994","Songnim Shpg","In Service",8417,,,602,"Pacific",,,"24-May-1994",6.9,9.8,5030,,,"Handysize Bulker",,,,"Ko San",4591,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm",,,,,,,,,"2825",,,"North Korea",,"HMGA"
59543835,9543835,"Xin Zhong Rui 15","01-May-2008","Dalian Zeliang","In Service",8416,,,,"Pacific",,,,9.1,,5356,,,"Handysize Bulker",,,,"Xin Zhong Rui 15",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R.","N","BNPK"
12423659,8609723,"Win Grand","01-Oct-1986","Winland Group","Total Loss",8416,,,,,,,,,,4488,,,"General Cargo",,,,"Win Grand",,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm",,"Y",,,,,,,"552",,,"China P.R.",,"9HHN7"
12463505,8915304,"My Thinh","01-Jul-1990","Vinaship","In Service",8414,,,,"Pacific",,,,7.59,9.8,5030,"N","Y","Handysize Bulker",,,,"My Thinh",4591,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm",,"Y",,,,"Y",,,"2638",,,"Vietnam","N","3WHR"
12461219,8915299,"Golden Yara","01-Jul-1989","Unknown","In Service",8414,,,,"Pacific",,,,8.32,9.8,5030,"N","Y",,,,,"Golden Yara",4664,"1 x Propeller (Aft Centre) (mechanical), 158rpm",18,,"Y",,,,,,"2637",,,"Unknown","N","D6A2850"
16381289,,"Shen Yu 17","01-Nov-2005","Ningbo Shenyu","In Service",8399,,,,"Pacific",,,,,,4703,,,"Handysize Bulker",,,,"Shen Yu 17",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.70m",,,,,,,,,,,,"China P.R.",,"BKQQ5"
16380466,,"Jin Tai 66","01-May-2008","Taizhou Jintai","In Service",8392,,,,"Pacific",,,,,,4699,,,"Handysize Bulker",,,,"Jin Tai 66",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.19m",,,,,,,,,,,,"China P.R.",,"BHFM"
16380561,,"Tong Da Hai 5","01-Feb-2009","Jiaojiang Tongda","In Service",8388,,,,"Pacific",,,,,,4697,,,"Handysize Bulker",,,,"Tong Da Hai 5",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.18m",,,,,,,,,,,,"China P.R.",,"BLFW6"
12635733,7531357,"Nazlican","01-Mar-1978","Yenal Gemi","Dead/Demolished",8383,1996,"MPP",,,289,,,7.86,,3987,"Y",,,,,,"Nazlican",,"1 x FP Propeller (Aft Centre) (mechanical), 227rpm",19,,,,,,,,"443",,"Y","Turkey",,"3EQW6"
16311365,,"Yong Hang 99","01-Jun-2009","Fujian Yonghang","In Service",8382,,,,"Pacific",,,,,,4693,,,"Handysize Bulker",,,,"Yong Hang 99",4452,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Ø4.07m",,,,,,,,,,,,"China P.R.",,"BVTX7"
16353510,,"Zhong Yang En Jie","01-Jul-2008","Unknown Chinese","In Service",8379,,,,"Pacific",,,,,,4692,,,,,,,"Zhong Yang En Jie",,"1 x Propeller (Aft) (mechanical)",,,"Y",,,,,,,,,"China P.R.",,"BLAG5"
16379978,,"De Qin 67","01-Nov-2008","Deqin Group","In Service",8377,,,,"Pacific",,,,,,4691,,,"Handysize Bulker",,,,"De Qin 67",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.15m",,,,,,,,,,,,"China P.R.",,"BKUQ4"
16299533,,"Chang Fu Yuan","01-Jul-2009","Unknown Chinese","In Service",8376,,,,"Pacific",,,,,,4691,,,,,,,"Chang Fu Yuan",,"1 x Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,,,,"China P.R.",,"BLGG5"
16324523,,"Shun Tai","01-Mar-2009","Unknown Chinese","In Service",8376,,,,"Pacific",,,,,,4690,,,,,,,"Shun Tai",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.18m",,,"Y",,,,,,,,,"China P.R.",,"BHXX2"
16382565,,"Tong Yang Xu Rui","01-Apr-2009","Unknown Chinese","In Service",8376,,,,"Pacific",,,,,,4691,,,,,,,"Tong Yang Xu Rui",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.18m",,,"Y",,,,,,,,,"China P.R.",,"BLFI8"
16312267,,"An Lan 6","01-Mar-2009","Daishan Huaxiang","In Service",8376,,,,"Pacific",,,,,,4690,,,"Handysize Bulker",,,,"An Lan 6",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.18m",,,,,,,,,,,,"China P.R.",,"BKVB6"
16381371,,"Hai Hong Da 89","01-Mar-2009","Taizhou Haihong","In Service",8376,,,,"Pacific",,,,,,4691,,,"Handysize Bulker",,,,"Hai Hong Da 89",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.18m",,,,,,,,,,,,"China P.R.",,"BLFY6"
16378876,,"Xie Hai Hua Feng","01-Nov-2009","Zhejiang Xiehai Shpg","In Service",8376,,,,"Pacific",,,,,,4690,,,"Handysize Bulker",,,,"Xie Hai Hua Feng",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.07m",,,,,,,,,,,,"China P.R.",,"BLFX5"
16379549,,"Zhe Xing Hang 391","01-Mar-2009","Wenling Xinghang","In Service",8376,,,,"Pacific",,,,,,4691,,,"Bulker",,,,"Zhe Xing Hang 391",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.07m",,,,,,,,,,,,"China P.R.",,"BLFZ8"
16352568,,"Fei Da 133","01-May-2009","Anhui Hua Chen","In Service",8376,,,,"Pacific",,,,,,4690,,,"Handysize Bulker",,,,"Fei Da 133",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Ø4.07m",,,,,,,,,,,,"China P.R.",,"BLGM6"
16327858,,"Min Guang 3","01-Nov-2009","Nanjing Haijin","In Service",8376,,,,"Pacific",,,,,,4690,,,"Diverse",,,,"Min Guang 3",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.18m",,,,,,,,,,,,"China P.R.",,"BHZH"
16336692,,"Rong Fu","01-May-2009","Pingtan Shunrun","In Service",8376,,,,,,,,,,4690,,,"Handysize Bulker",,,,"Rong Fu",,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R.",,"BLGI8"
80475935,8656934,"Ming Jin","01-Jun-2009","Fuzhou Huaming Shpg","In Service",8376,,,,"Pacific",,,,8.84,,,,,"Handysize Bulker",,,,"Ming Jin",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R.",,"BVLP7"
16380237,,"Yong Feng 28","01-Oct-2008","Taizhou Yongfeng","In Service",8376,,,,"Pacific",,,,,,4690,,,"Handysize Bulker",,,,"Yong Feng 28",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.07m",,,,,,,,,,,,"China P.R.",,"BOAN3"
16322732,,"De Xin Hai 1","01-Dec-2008","Changzhou Dexin","In Service",8376,,,,"Pacific",,,,,,4691,,,"Bulker",,,,"De Xin Hai 1",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.25m",,,,,,,,,,,,"China P.R.",,"BLGC6"
16381050,,"Zheng He Xu Ri","01-May-2009","Zhejiang Zhenghe Shg","In Service",8376,,,,"Pacific",,,,,,4690,,,"Handysize Bulker",,,,"Zheng He Xu Ri",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.18m",,,,,,,,,,,,"China P.R.",,"BHBP"
90466412,8628597,"Hao Fan 6","01-Mar-2009","Zhejiang Haofan","Repairs",8376,,,,,,,"01-Dec-2008",,,4918,,,"Handysize Bulker",,,,"Hao Fan 6",,"1 x Propeller (Aft) (mechanical)",,,,,,,,,,,,"China P.R."
16379044,,"Xing Ning 77","01-Mar-2009","Xiangshan Xingning","In Service",8376,,,,"Pacific",,,,,,4691,,,"Handysize Bulker",,,,"Xing Ning 77",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.25m",,,,,,,,,,,,"China P.R.",,"BKAD"
16296974,8662775,"Chang Lian Hai","01-Apr-2009","Changzhou Shpg","In Service",8376,,,,"Pacific",,,,9.79,,4690,,,"Handysize Bulker",,,,"Chang Lian Hai",,"1 x Propeller (Aft) (mechanical)",,,,,,,,,,"Zhoushan Chang Zhou Shipping Co., Ltd",,"China P.R.",,"9LY2646"
16382615,,"Da Fei 2","01-Feb-2009","Wuhu Wanfeng Shpg","In Service",8376,,,,"Pacific",,,,,,4690,,,"General Cargo",,,,"Da Fei 2",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.18m",,,,,,,,,,,,"China P.R.",,"BHWI"
12481709,8413215,"Sejahtera Mandiri","01-Dec-1984","Samudera Sejahtera","Miscellaneous Removal",8359,,,,,,,,,,5091,,,"General Cargo",,,,"Sejahtera Mandiri",,"1 x Propeller (Aft Centre) (mechanical), 153rpm",,,,,,,,,"329",,,"Indonesia"
16382949,,"Xin Jin Rui","01-Apr-2009","Anhui Yinling","In Service",8357,,,,"Pacific",,,,,,4679,,,"Handysize Bulker",,,,"Xin Jin Rui",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.16m",,,,,,,,,,,,"China P.R.",,"BQRM"
12297403,8116960,"Somaya","01-Aug-1982","Mallah Ship","Dead/Demolished",8351,,,,,372,,"26-Apr-1982",,21.8,4305,"Y","N","Handysize Bulker",,,,"Somaya",4138,"1 x Propeller (Aft Centre) (mechanical)",18,,,,,,,,"1209",,,"Greece",,"5IM897"
16382907,,"Hong Pu 96","01-Jul-2009","Sanmen Hongda Shpg","In Service",8344,,,,"Pacific",,,,,,4672,,,"Sub 10K Tanker",,,,"Hong Pu 96",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.15m",,,,,,,,,,,,"China P.R.",,"BLGL7"
16379949,,"De Qin 27","01-Sep-2008","Deqin Group","In Service",8341,,,,"Pacific",,,,,,4670,,,"Handysize Bulker",,,,"De Qin 27",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.60m",,,,,,,,,,,,"China P.R.",,"BKUI4"
16328868,8684527,"Glory Hope 6","01-Jul-2009","Ningbo Shenyu","Idle",8338,,,,,,,,,,4669,,,"Handysize Bulker",,,,"Glory Hope 6",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø3.96m",,,,,,,,,,,,"China P.R.",,"H9FM"
16382860,,"Yu Fan 12","01-May-2009","Ningbo Yufan Shpg","In Service",8333,,,,"Pacific",,,,,,4666,,,"Handysize Bulker",,,,"Yu Fan 12",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.15m",,,,,,,,,,,,"China P.R.",,"BOFI2"
16382507,,"Xin Heng Yang","01-May-2008","Xiamen Hengyang","In Service",8328,,,,"Pacific",,,,,,4663,,,"Diverse",,,,"Xin Heng Yang",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.18m",,,,,,,,,,,,"China P.R.",,"BVDC8"
16379628,,"Kang Rui 66","01-Aug-2008","Nanjing Kangheng Shp","In Service",8328,,,,"Pacific",,,,,,4663,,,"Handysize Bulker",,,,"Kang Rui 66",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.20m",,,,,,,,,,,,"China P.R.",,"BHZL"
16312283,,"Xing Yu 67","01-Aug-2009","Ningbo Xingyu","In Service",8325,,,,"Pacific",,,,,,4662,,,"Handysize Bulker",,,,"Xing Yu 67",,"1 x FP Propeller (Aft Centre) (mechanical) (Mn-Al Bronze (Cu4)), Ø4.25m",,,,,,,,,,,,"China P.R.",,"BLGJ5"
16267279,,"Wen Feng 2","01-Jun-2007","Nantong Kanghai Shpg","In Service",8324,,,,"Pacific",,,,,,4661,,,"General Cargo",,,,"Wen Feng 2",,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R.",,"BHLG"
12297537,8116972,"Lily-HA","01-Nov-1982","GMZ Ship","In Service",8320,,,,"Atlantic",372,,"05-Aug-1982",8.76,21.4,4296,"Y",,"General Cargo",,,,"Lily-HA",,"1 x Propeller (Aft Centre) (mechanical)",18,,,,,,,,"1210","Ahmad Shipping & Trading Co. Ltd.","Y","Lebanon","N","5VDP7"
16381797,,"Hai Li 5","01-Jun-2008","Nanjing Haili","In Service",8317,,,,"Pacific",,,,,,4657,,,"Handysize Bulker",,,,"Hai Li 5",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.40m",,,,,,,,,,,,"China P.R.",,"BHYU"
16378968,,"Quan Fu Fa","01-Apr-2008","Quanqiang Marine","In Service",8317,,,,"Pacific",,,,,,4657,,,"Handysize Bulker",,,,"Quan Fu Fa",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.40m",,,,,,,,,,,,"China P.R.",,"BHHR"
16259153,,"Yi Chun 3","01-Jan-2008","Jiangsu Yichun Shpg","In Service",8317,,,,"Pacific",,,,,,4657,,,"Bulker",,,,"Yi Chun 3",,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,"WJZ006",,,"China P.R.",,"BHSI"
16379815,,"Fei Xiong 5","01-Jul-2008","Nanjing Feixiong","In Service",8316,,,,"Pacific",,,,,,4656,,,"Handysize Bulker",,,,"Fei Xiong 5",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.60m",,,,,,,,,,,,"China P.R.",,"BHRW"
15430601,9282077,"Trang An 05","01-Mar-2003","Duong Giang","In Service",8310,,,958,"Pacific",318,,"27-Nov-2002",10.65,,4570,,,"Diverse",,,,"Trang An 05",3831,"1 x Propeller (Aft) (mechanical), 173rpm",24,,,,,,,,"135",,,"Vietnam","N","XVJA"
16380637,,"Yuan Tu","01-Oct-2005","Unknown Chinese","In Service",8294,,,,"Pacific",,,,,,4644,,,,,,,"Yuan Tu",,"1 x FP Propeller (Aft Centre) (mechanical), Ø3.88m",,,"Y",,,,,,,,,"China P.R.",,"BKBT"
16139488,9451575,"Senata","01-Mar-2008","Intresco Ltd","In Service",8289,,,,"Atlantic",,,"10-Oct-2007",9.05,,5253,,,"Handysize Bulker",,,,"Senata",4459,"1 x FP Propeller (Aft Centre) (mechanical), 157rpm",,,,,,,,,"05027","SENATA NAVIGATION LTD",,"Austria",,"LXSL"
12424285,8520824,"Amadore","01-Dec-1987","Transyug Shipping","In Service",8254,,,,"Atlantic",,,"11-Jun-1987",9.65,24.4,3824,,"Y","Handysize Bulker",,,,"Amadore",5406,"1 x CP Propeller (Aft Centre) (mechanical)",14,,,,,,,,"310","Amadore Maritime Ltd",,"Ukraine","N","9HA2009"
12424319,8520836,"Daytona-H","01-Mar-1988","GMC Marine Co SA","In Service",8254,,,,"Atlantic",,,"07-Sep-1987",8.62,24.4,3824,,"Y","Handysize Bulker",,,,"Daytona-H",5406,"1 x CP Propeller (Aft Centre) (mechanical)",12,,,,,,,,"311","Daytona H Marine Co.",,"Romania","N","D6A2086"
16312191,,"Yue An Yuan 101","01-Dec-2007","Guangdong Yue An","In Service",8243,,,,,,,,,,4616,,,"General Cargo",,,,"Yue An Yuan 101",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø4.01m",,,,,,,,,,,,"China P.R.",,"BIBO6"
12252057,7916727,"Pirireis","01-Dec-1979","Huzur Denizcilik","Total Loss",8239,,,,,,,"22-Aug-1979",,,5070,,,,,,,"Pirireis",,"1 x Propeller (Aft Centre) (mechanical), 145rpm",,,,,,,,,"2137",,,"Turkey",,"TCOB"
59525687,9525687,"Dong Phu","01-Feb-2009","Dong Do Marine","In Service",8216,,,,"Pacific",,,"03-Nov-2008",9.16,,5295,,,"General Cargo",,,,"Dong Phu",2019,"1 x FP Propeller (Aft Centre) (mechanical), 215rpm, Ø3.60m",,,,,,,,,"HL-16","DONG DO MARINE JOINT STOCK COMPANY",,"Vietnam",,"3WDS"
16379673,,"Ji Shun Da","01-Nov-2006","Nanjing Xing'An Shpg","In Service",8216,,,,"Pacific",,,,,,4600,,,"General Cargo",,,,"Ji Shun Da",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.10m",,,,,,,,,,,,"China P.R.",,"BDNV9"
59525699,9525699,"Hong Linh 1","01-Oct-2008","HD Shipping","Idle",8216,,,788,"Pacific",,,"22-Jul-2008",8.51,,5295,,,"Handysize Bulker",,,,"Hong Linh 1",2072,"1 x FP Propeller (Aft Centre) (mechanical), 215rpm, Ø3.60m",,,,,,,,,"HL-19","H.D SHIPPING COMPANY LIMITED","N","Vietnam",,"3WYA"
16103571,9428516,"Newsun Blue","01-Aug-2007","Vinashin Maritime","In Service",8215,,,,"Pacific",,,"22-Jan-2007",9.31,,5213,,,"General Cargo",,,,"Newsun Blue",2072,"1 x FP Propeller (Aft Centre) (mechanical), 215rpm, Ø3.60m",,,,,,"Y",,,"PR-02",,,"Vietnam","N","3WSP"
16381397,,"Heng Jun 802","01-Jan-2007","Maoming Hengjun","In Service",8213,,,,"Pacific",,,,,,4599,,,"Handysize Bulker",,,,"Heng Jun 802",,"1 x FP Propeller (Aft Centre) (mechanical), Ø3.75m",,,,,,,,,,,,"China P.R.",,"BHQV"
12261817,8009533,"Mega Star","01-Jul-1981","Megatrans Deniz","Dead/Demolished",8208,,,,,,,"18-Mar-1981",8.25,24.35,4821,,,"General Cargo",,,,"Mega Star",6964,"2 x Propeller (Aft) (mechanical)",19,,,,,,,,"813",,,"Turkey",,"TCSZ5"
12261941,8009545,"Sirios Cement I","01-Oct-1981","Sirios Ship Co Ltd","In Service",8183,,,,"Pacific",,,,8.66,,2813,,,"General Cargo",,,,"Sirios Cement I",3630,"2 x FP Propeller (Aft) (mechanical)",,,,,,,,,"814","SIRIOS CEMENT I S.A.",,"Greece",,"9HA2399"
16382273,,"Shui Lu Zhang 3","01-Mar-2006","Senior Master","In Service",8177,,,,"Pacific",,,,,,4579,,,"Handysize Bulker",,,,"Shui Lu Zhang 3",,"1 x FP Propeller (Aft Centre) (mechanical), Ø3.99m",,,,,,,,,,,,"China P.R.",,"BBKC3"
16322811,,"Sui Yu 1","01-Dec-2005","Zhoushan Suiyu","In Service",8174,,,,"Pacific",,,,,,4577,,,"Diverse",,,,"Sui Yu 1",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.70m",,,,,,,,,,,,"China P.R.",,"BKVX6"
12601275,7108801,"Harran","01-May-1971","Denizati Shipping","Total Loss",8142,,,,,,,,,,4370,,,,,,,"Harran",,"1 x FP Propeller (Aft Centre) (mechanical), 175rpm",,,,,,,,,"141",,,"Turkey",,"TCHX"
16319303,,"Fan An 206","01-Jun-2005","Dongtou Zhengda","In Service",8140,,,,"Pacific",,,,,,4558,,,"Handysize Bulker",,,,"Fan An 206",,"2 x FP Propeller (Aft) (mechanical) (Ni-Al Bronze (Cu3)), Ø3.20m",,,,,,,,,,,,"China P.R.",,"BUGO"
16249833,,"Guo Yu 17 Hao","01-Apr-2009","Wuhan Jiangyu","In Service",8116,,,,"Pacific",,,,,,4545,"Y",,"Bulker",,,,"Guo Yu 17 Hao",,"2 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R.",,"BUEW"
16249846,,"Guo Yu 12 Hao","01-Jun-2009","Wuhan Jiangyu","In Service",8116,,,,"Pacific",,,,,,4545,"Y",,"Bulker",,,,"Guo Yu 12 Hao",,"2 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R.",,"BUFY"
16249859,,"Guo Yu 15 Hao","01-Sep-2009","Wuhan Jiangyu","In Service",8116,,,,"Pacific",,,,,,4545,"Y",,"Bulker",,,,"Guo Yu 15 Hao",,"2 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R.",,"BUFD"
16249862,,"Guo Yu 16 Hao","01-Nov-2008","Wuhan Jiangyu","In Service",8116,,,,"Pacific",,,,,,4545,"Y",,"Bulker",,,,"Guo Yu 16 Hao",,"2 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,,,,"China P.R.",,"BUEV"
16167607,,"Guo Yu 10 Hao","01-Jun-2009","Wuhan Jiangyu","In Service",8116,,,,"Pacific",,,,,,4545,"Y",,"Bulker",,,,"Guo Yu 10 Hao",,"2 x FP Propeller (Aft) (mechanical)",,,,,,,,,,,,"China P.R.",,"BUET"
16167610,,"Guo Yu 11 Hao","01-Jun-2009","Wuhan Jiangyu","In Service",8116,,,,"Pacific",,,,,,4545,"Y",,"Bulker",,,,"Guo Yu 11 Hao",,"2 x Propeller (Aft) (mechanical)",,,,,,,,,,,,"China P.R.",,"BUEU"
15303659,9283552,"Loc Phat Star","01-Jul-2003","Tan Phat Shipping","In Service",8070,,,958,"Pacific",318,,"11-Dec-2002",7.42,,4570,,,"Diverse",,,,"Loc Phat Star",3831,"1 x FP Propeller (Aft Centre) (mechanical), 173rpm, Ø4.30m",,,,,,,,,"H152",,,"Vietnam","N","XVJC"
16319295,,"Fan An 208","01-May-2005","Dongtou Zhengda","In Service",8064,,,,"Pacific",,,,,,4515,,,"Handysize Bulker",,,,"Fan An 208",,"2 x Propeller (Aft) (mechanical)",,,,,,,,,,,,"China P.R.",,"BIBH4"
16382165,,"Ming Zhou 65","01-Apr-2008","Ningbo Jianghai","In Service",8034,,,,"Pacific",,,,,,4499,,,"Handysize Bulker",,,,"Ming Zhou 65",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.68m",,,,,,,,,,,,"China P.R.",,"BLAE3"
12137495,7426150,"Lima-II","01-Dec-1975","Halk Finansal","In Service",8033,,,1420,,,,,,22.4,4550,,,"Handysize Bulker",,,,"Lima-II",2248,"1 x Propeller (Aft Centre) (mechanical), 227rpm",,,,,,,,,"161",,,"Turkey",,"TCNY"
16287248,,"Jiang Xia Wen","01-Sep-2007","Shanghai Haiyi Shpg","In Service",7994,,,,"Pacific",,,,,,4476,,,"Handysize Bulker",,,,"Jiang Xia Wen",,"2 x Propeller (Aft) (mechanical)",,,,,,"Y",,,,,,"China P.R.",,"BUHV"
16282548,,"Jiang Xia Fa","01-Jan-2008","Shanghai Haiyi Shpg","In Service",7994,,,,"Pacific",,,,,,4476,,,"Handysize Bulker",,,,"Jiang Xia Fa",,"2 x Propeller (Aft) (mechanical)",,,,,,"Y",,,,,,"China P.R.",,"BUJY"
16282551,8579186,"Jiang Xia Shan","01-Sep-2007","Shanghai Haiyi Shpg","In Service",7994,,,,"Pacific",,,,8.05,,4476,,,"Handysize Bulker",,,,"Jiang Xia Shan",,"2 x Propeller (Aft) (mechanical)",,,,,,"Y",,,,,,"China P.R.",,"BUHM"
59513373,9513373,"Atlanta","01-Aug-2009","Monegle Shipping","Idle",7988,,,,"Atlantic",,,,,,4126,,,"Handysize Bulker",,,,"Atlanta",,"1 x FP Propeller (Aft Centre) (mechanical)",21,,,,,,,,"2","Atlanta Navigation Ltd.",,"Malta",,"9HA2011"
59546447,9546447,"Hartura","01-Nov-2009","Monteverde Navi","In Service",7988,,,,"Atlantic",,,,10.31,,3928,,,"Handysize Bulker",,,,"Hartura",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"AL0811","Monteverde Di Navigazione S.P.A.","Y","Italy",,"ICBM"
59522063,9522063,"Saadet","01-May-2009","Unknown","In Service",7988,,,,"Atlantic",,,,10.25,,3928,"Y",,,,,,"Saadet",,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"ALO807",,"Y","Unknown","N","9HA5575"
16378463,,"Fu Chang Shun","01-Mar-2006","Unknown Chinese","In Service",7982,,,,"Pacific",,,,,,4469,,,,,,,"Fu Chang Shun",,"1 x FP Propeller (Aft Centre) (mechanical), Ø4.07m",,,"Y",,,,,,,,,"China P.R.",,"BHFL"
